,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent
0,1510027419142479880,2022-04-01,https://twitter.com/JillianHortonMD/status/1510027419142479880,287,1,26,173,2,en,False,False,False,False,,0,False,1167843938599952384,Dr. Jillian Horton,Doctor. Thinker. Dreamer. Writer @HarperCollinsCa: WE ARE ALL PERFECTLY FINE. Contributor @latimes @globeandmail @cbcideas @torontostar etc. Opinions all mine.,False,2019-08-31,13084,866,Canada ,So here's the thing. If the #covid situation really is about to get better...amazing. We need data to see &amp; confirm that. Think we stop checking a patient's blood count 'cause we're sick of them bleeding so much &amp; hope the worst is over? That has a name in medicine - negligence.
1,1510020485983133718,2022-04-01,https://twitter.com/hood_medicine/status/1510020485983133718,291,0,17,73,0,en,True,False,False,False,,1,True,1270557418896986115,Hood Medicine Initiative 😷✊🏾,"public health guerrillas -- a nonprofit collective of scientists, physicians, hackers, & assorted geeks dedicated to health equity & combating disinformation.",False,2020-06-10,1969,493,,"Great news! Botswana approves Corbevax #COVID vaccine, plans local output. Kudos to Dr. @PeterHotez &amp; Dr. @MEBottazzi on keeping this global movement going &amp; inspiring the rest of us to pull up our sleeves &amp; figure it out when our leaders fail us.

#PHG🦍

https://t.co/HxTM78MZSA"
2,1510014285581365256,2022-04-01,https://twitter.com/jfrketich/status/1510014285581365256,277,13,37,84,4,en,True,False,False,False,,1,True,175428683,Joanna Frketich,Health Reporter at The Hamilton Spectator. Send story ideas to jfrketich@thespec.com,False,2010-08-06,3160,641,Hamilton Ontario,"Ontario entering a ""throw-caution-to-the-wind wave,” said Dr. Peter Jüni, scientific director of the science table. ""It is mainly our own behaviour that is driving this wave."" Story by @KenyonWallace @EdTubb @TorontoStar #COVID #Omicron
https://t.co/uudvw1CDPZ via @torontostar"
3,1510008267040305153,2022-04-01,https://twitter.com/Jim_Jordan/status/1510008267040305153,160,846,643,3024,45,en,False,False,False,True,,7,False,18166778,Rep. Jim Jordan,"Proudly serving Ohio's beautiful Fourth District. Chairman @JudiciaryGOP, @Weaponization. Fighting to #DoWhatWeSaid",False,2008-12-16,4115610,3732,"Washington, D.C. ","The only law in America that the Democrats don’t want to use to combat #COVID is the law that keeps illegal immigrants with COVID out of the country. 

Science!"
4,1510003426134044677,2022-04-01,https://twitter.com/RivkiRose/status/1510003426134044677,160,25,31,140,4,en,False,True,False,False,,2,True,104274910,Becca Rosenthal,@VictimSupportHC Wales Hate Support Centre Manager | #HateCrime | In #BellsPalsy recovery | Burn survivor | #Multipotentialite | #UnpaidCarer | Own Views,False,2010-01-12,1813,3038,"Llanelli, Wales","Sh*t. Remind me how I isolate when I’m providing personal care for my disabled adult son? 🤷‍♀️ 

#UnpaidCarer #Covid #WhatMakesACarerCry https://t.co/017qH0bLHl"
5,1509985054755328002,2022-04-01,https://twitter.com/AndyOstroy/status/1509985054755328002,271,9,14,79,0,en,False,False,False,False,,1,True,123281100,Andy Ostroy,"Proud democrat. Patriot. Writer. Filmmaker/producer (ADRIENNE, HBOMax). Podcaster. Non-profit founder supporting women filmmakers. Drummer. Biker. Candy man.",False,2010-03-15,92068,5633,NYC,".#Biden's rallied the free world against #Putin. Helped #Ukraine push back #Russia. Defeating #Covid. Ended Iraq War. Has record job growth/lowest unemployment rate, record GDP growth, wages up almost 6%. So it makes total sense that his approval's at 40%, right? SMDH..."
6,1509984981958995973,2022-04-01,https://twitter.com/ElizabethMay/status/1509984981958995973,270,2446,578,2113,254,en,False,False,False,True,,18,True,16220555,Elizabeth May,"@CanadianGreens MP-Saanich-Gulf Islands, Activist, Author & Mother.  GPC Leader with Jonathan Pedneault. En français: @MayElizabeth (she/her)",False,2008-09-10,317712,7250,"Sidney, British Columbia","Tested positive 4 #COVID yesterday, Been in Ottawa since Mar 20. Rates here are crazy high.  Isolated when I started feeling unwell. This illness is no joke. I do not think i'll be hospitalized, but very sick. And angry. Too many people unmasked. #staysafe #GPC #cdnpoli"
7,1509956679865094148,2022-04-01,https://twitter.com/andrewsiff4NY/status/1509956679865094148,221,130,63,309,49,en,False,True,False,False,,2,True,86383503,Andrew Siff,Emmy Award-winning reporter @NBCNewYork covering #MTA NYC politics and breaking news. #NBC4NY,False,2009-10-30,8695,276,New York City,NEW: @NYCMayor -  calling #COVID “a formidable opponent” — was planning to EXTEND mask mandate for ages 2-4. But a Staten Island judge overturned the mandate. So city now asking for a stay. #NBC4NY https://t.co/uX4rWxxPA2
8,1509925683765600259,2022-04-01,https://twitter.com/ChrisBohjalian/status/1509925683765600259,225,8,3,81,0,en,False,False,False,False,,0,False,25282328,Chris Bohjalian,Third most talented artist in family of three. Look for THE LIONESS paperback May 2. THE FLIGHT ATTENDANT on HBO Max. Artsakh is Armenia. Ukraine is Ukraine.,False,2009-03-19,21925,11137,"Vermont, USA","I just got my second @pfizer anti #Covid booster shoot. (“Yes, Virginia, Santa Claus and Chris Bohjalian are both over 50.”) I am euphoric — and ready for THE LIONESS 15-city in-person safari book tour in May! @doubledaybooks"
9,1509923039198162945,2022-04-01,https://twitter.com/Britain_People/status/1509923039198162945,79,27,340,480,29,en,False,True,False,False,,6,True,1217922136343490576,Britain People,Law┃Neuroscience┃#Rights #EU #FreeAssange┃UNITE┃Humanity┃Truth. Justice. Fairness ‖ Now_here ‖ Opinion┃A/political┃RT = FYI,False,2020-01-16,44800,44007,London,"#Covid Contracts

Why should #taxpayers bear the brunt? https://t.co/RuKA2x9H3F"
