,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent
0,1433214340509863938,2021-09-01,https://twitter.com/dysclinic/status/1433214340509863938,279,0,27,123,1,en,False,False,False,True,,3,True,1154100426070986758,"S Blitshteyn MD, Dysautonomia Clinic","Neurologist, Director of #Dysautonomia Clinic, Clinical Associate Professor @Jacobs_Med_UB. Trained @MayoClinic #LongCovid #POTS #EDS, tweets🚫med advice",False,2019-07-24,13273,992,"Buffalo, NY","Post-viral syndromes have been around for centuries, but it took #COVID #pandemic to finally bring attention to this very poorly researched syndrome. Thanks to @ahandvanish and @edyong209 for emphasizing the urgency in diagnostic and therapeutic research for #LongCovid patients."
1,1433207832040640517,2021-09-01,https://twitter.com/MelissaLMRogers/status/1433207832040640517,87,21,40,327,3,en,False,False,False,False,,0,True,1137438540,Melissa 🇨🇦,NOT government funded • Rights & FREEDOM • Respect & Peace for all • Investor • Less Government • Tweets my own ™️ • Proudly INTJ • Conservative Values,False,2013-01-31,32954,8800,Canada,"Proud to be a MINORITY. Free from any Covid injection 

#Canada #Ontario #Quebec #Covid"
2,1433204207390187521,2021-09-01,https://twitter.com/ProfPatOConnor/status/1433204207390187521,233,12,29,186,3,en,False,False,False,False,,2,False,2926765811,Pat O'Connor,"Prof of Sociology & Social Policy (Emeritus) UL and Visiting Prof, Geary Institute UCD. Researcher and gender equality expert, love writing and talking.",False,2014-12-17,2566,2485,,"So with new cases expected to rise to 3,000 a day and hospitalisations up to 500 a day in the next two weeks, does it seem premature to anyone else to decide to phase out NEPHET at this point in time?? Memorable sept anyone??  #COVID"
3,1433203655209930756,2021-09-01,https://twitter.com/BurnetInstitute/status/1433203655209930756,296,5,31,90,13,en,False,True,False,False,,2,True,42589739,Burnet Institute,"Burnet is helping to create the future of health. Our purpose: To create and translate knowledge into better health, so no one is left behind.",False,2009-05-26,17972,1736,Melbourne,Victoria's reassessment of the pathway out of #COVID is an acknowledgement of the difficulty of #Delta and the need to keep numbers as low as possible @CrabbBrendan tells @mjrowland68 with #COVIDZero not yet out of reach @BreakfastNews @abcmelbourne @abcnews @VictorianCHO https://t.co/GU5vQ5FIzh
4,1433197918320693250,2021-09-01,https://twitter.com/TheRochaSays/status/1433197918320693250,278,23,13,136,1,en,False,False,False,True,,0,True,12754772,John Rocha aka The Outlaw Nation,Critic/Host on #TheOutlawNation | @rottentomatoes Approved | Content Creator | @hcacritics Board | Latino | VO Guy | @LFC Fan | Book: johnstevenrocha@gmail.com,False,2008-01-27,31598,1647,"San Diego , CA","Watch his Insta video where he reveals ALL THE DRUGS he took to get past #COVID .

A majority of the people touting his recovery won't be able to afford the HUGE cocktail of medicines he got and will most likely die.

#JoeRogan 's irresponsible words about COVID are astounding."
5,1433195224302592003,2021-09-01,https://twitter.com/mojos55/status/1433195224302592003,59,13,30,103,5,en,False,False,False,False,,1,True,351347712,Maureen Fitzsimmons,Give Peace a chance !,False,2011-08-09,28633,28568,Lancashire,What if you get #Covid after you get a #passport...????????
6,1433194131132751882,2021-09-01,https://twitter.com/bsmithtampabay/status/1433194131132751882,142,8,52,142,6,en,False,True,False,False,,8,True,1301010103,Ben Smith,A guy who asks questions!,False,2013-03-25,1443,1375,Nationwide,Segregation leads to extermination! We have to stop this! Vax Vs Unvaxed! #Vaccine #Extermination #Unvaccinated #Covid https://t.co/YKrVlvLaBy
7,1433191611458932741,2021-09-01,https://twitter.com/CaulfieldTim/status/1433191611458932741,281,17,53,226,5,en,True,False,False,False,,4,True,407395156,Timothy Caulfield,"Professor of health law and science policy, author, speaker, and TV host. #GoScience #ScienceUpFirst 
Instagram: https://t.co/UBxEKYd6bT?…",False,2011-11-08,87971,5922,"Edmonton, Alberta, Canada","Dear Joe,

Hope you get better soon. But:

- Stop pushing unproven therapies
- No evidence vitamin drips do anything
- Celeb anecdotes (your BS) ≠ evidence
- #Ivermectin lacks evidence &amp; FDA (etc) says to not use in this context. 

@JoeRogan has #COVID: https://t.co/kPrd0xfmXs"
8,1433186769160257538,2021-09-01,https://twitter.com/gradydoctor/status/1433186769160257538,300,4,35,494,3,en,False,True,False,False,,1,True,197470016,"Kimberly D. Manning, MD","Internist, teacher, thinker, doer | @EmoryDeptofMed AVC for #DEI & Professor | @HumanDoctoring podcast | @JHospMedicine LPD | #HBCUMade | she/her/ma’am🔺",False,2010-10-01,111572,1213,"Atlanta, Georgia ","Her: “I’m tired.”
Me: “I know, sis. Me, too.”

*silence*

Me: “I would hug you but #COVID.”

*laughter*

Though nice, it’s not enough for only women to see the efforts of women. (Or just Black women to see what Black women contribute.)

Nope. 

#GiveHerAReasonToStay 
#AllofUs https://t.co/UiANjlkhnV"
9,1433184987235319809,2021-09-01,https://twitter.com/dumbassgenius/status/1433184987235319809,255,13,94,197,5,en,False,False,False,True,,2,True,174144887,Rick G. Rosner,"World's 2nd-highest IQ. (Or maybe 3rd, but that's still pretty good.) Former Kimmel writer. Genius &/or deluded.",False,2010-08-03,877637,2181,Los Angeles,"#Covid sets records in #Florida children on the day #RonDeSantis decides to fine you $5,000 for EACH PERSON you ask if they're vaccinated.
He's an a-hole to the infinity power.

(Only question is, is the infinity aleph null or some higher-order infinity?)"
