,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent
0,1488653689397166080,2022-02-01,https://twitter.com/BennettCartoons/status/1488653689397166080,148,3,39,104,1,en,True,True,False,False,,2,True,438467375,Clay Bennett,"The Editorial Cartoonist for the Chattanooga Times Free Press, the husband of the beautiful and talented Cindy Procious, and very lucky to be both.",False,2011-12-16,17142,542,"Chattanooga, TN",2/2/2022- The Pitchman #JoeRogan #JoeRoganExperience #Spotify #COVID19 #COVID #MedicalMisinformation https://t.co/AbjAbjWGmc https://t.co/tSTbXHfkDF
1,1488651777310224388,2022-02-01,https://twitter.com/B52Malmet/status/1488651777310224388,114,6,31,203,1,en,False,False,False,False,,0,False,2876041031,Barbara Malmet,"Artist, Activist, TriAthlete, Producer #GetInGoodTrouble🇺🇸",False,2014-11-14,303523,7308,"New York, NY","Good news from the Empire State. Across the state, #COVID cases are down 90% from the winter peak three weeks ago."
2,1488646075829432321,2022-02-01,https://twitter.com/1drcole/status/1488646075829432321,97,8,49,108,1,en,False,False,False,False,,0,True,946344888,Dr. Cole,Followed by @teampelosi @OccupyDemocrats @donwinslow @joncoopertweets @glennkirschner2 #BLM #Sports #Published https://t.co/Qn7Jfa2Usn NO DIRECT MESSAGES,False,2012-11-13,187879,174688,"New England, USA",Breaking:  Pfizer Asks FDA TO Authorize #Covid Vaccine For Kids Under 5 #drcole Please Pass It On
3,1488631656781004801,2022-02-01,https://twitter.com/meeradeo/status/1488631656781004801,288,9,0,86,1,en,False,False,False,False,,0,False,3303063493,Meera Deo,author | law prof | @TheLSSSE Director | empirical scholar | DEI expert | foodie | mama | BA @UCBerkeley JD @UMich PhD @UCLA,False,2015-08-01,6158,1865,,"1st month of sabbatical: 
-did 6 talks + 2 podcasts on 4 projects
-wrote &amp; submitted 1 essay
-prepped 1 article to submit
-co-planned 2 nat’l events
-consulted w many indivs, schools &amp; reporters
-held @TheLSSSE board mtg
-kept 2 kids alive thru a #COVID surge
Am I doing it right?"
4,1488624082207875081,2022-02-01,https://twitter.com/PPaulCharles/status/1488624082207875081,195,64,15,151,2,en,True,False,False,False,,0,True,21402207,Paul Charles,"CEO, The PC Agency, providing travel insight to luxury travel brands; former Virgin Atlantic, Eurostar Director & BBC News reporter. PR Professional of Year2023",False,2009-02-20,52772,1816,London,"#Spain votes to keep mask-wearing in place for those outdoors. Watch travellers book instead to go to those countries with more progressive #Covid policies. @ThePCAgency 

https://t.co/AQxlaFHirY"
5,1488622813804380160,2022-02-01,https://twitter.com/freedom_element/status/1488622813804380160,274,9,58,182,3,en,False,False,False,False,,2,True,1401385484673175555,Ben Roughley 🌸,Politics & Combat Sports Enthusiast,False,2021-06-06,3357,946,"Sydney, New South Wales","Today is 691 days since “2 weeks to flatten the curve” was announced.

Over 70% of people that have died with #COVID had significant pre-existing medical conditions.

The median age of death is 82. Life expectancy in Australia is 82.

Restrictions still remain.

#COVID19aus"
6,1488594903705833472,2022-02-01,https://twitter.com/jdpoc/status/1488594903705833472,58,0,19,60,0,en,False,True,False,False,,0,False,213243802,John O'Connell,"Working for a Global Charity in Homelessness & Poverty. Motorcyclist. Cyclist. Anonymous accounts get ONE reply, end. AntiBigotry. Also at jdpoc@mastodonapp.uk.",False,2010-11-08,27016,1905,"Putney/Wandsworth, London",#Covid’iots : A story in 2 parts … https://t.co/NMwt0x6cwG
7,1488588016285372419,2022-02-01,https://twitter.com/GovKathyHochul/status/1488588016285372419,103,88,34,161,2,en,False,True,False,False,,1,False,2977083957,Governor Kathy Hochul,Official Twitter account for the 57th Governor of New York State. Social Media Use Policy: https://t.co/iwTBLsiPDh,False,2015-01-13,242492,678,,"#COVID Percent Positive Update:

-120,322 Test Results Reported
-5.92% Positive https://t.co/O6sMjlfLYt"
8,1488587747371753472,2022-02-01,https://twitter.com/GovKathyHochul/status/1488587747371753472,175,77,38,178,7,en,False,True,False,False,,1,False,2977083957,Governor Kathy Hochul,Official Twitter account for the 57th Governor of New York State. Social Media Use Policy: https://t.co/iwTBLsiPDh,False,2015-01-13,242492,678,,"#COVID Case and Hospitalization Update:

-7,119 New Cases
-7,131 Hospitalizations (-60)
-122 New deaths reported by healthcare facilities through HERDS https://t.co/dMexsJKjDM"
9,1488586687282401284,2022-02-01,https://twitter.com/MAGA__Patriot/status/1488586687282401284,140,49,400,222,48,en,True,False,False,False,,3,True,3436761485,Trump Girl 🇺🇲🦅🇺🇲,I am strengthened by my weakness.I am brave because of my fears.I am greater because of my mistakes.I stand firm for what i believe in.#MAGA #1A #2A #ProLife,False,2015-08-23,48228,28064,,3-Year-Old Boy Refused Heart Surgery Because Parents Were Unvaccinated Against COVID-19 https://t.co/1NVzxvEsiq #covid #news #vaccinemandate
