,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent
0,1234267155941789698,2020-03-01,https://twitter.com/BabytoBoomer/status/1234267155941789698,191,0,0,0,0,en,True,False,False,False,,0,True,252807427,Baby to Boomer LS,"A lifestyle, review and travel blog  specializing in food, DIY, technology and more! Also see /https://t.co/GHPFIMx00o",False,2011-02-15,17273,9759,Near Seattle WA,"Coronavirus: Pence defends Trump Jr claim Democrats want 'millions' to die | Coronavirus outbreak | The Guardian 
#COVID #CoronavirusOutbreak #Covid19usa #coronavirus 
https://t.co/rZbUFKW2IQ"
1,1234267111016386560,2020-03-01,https://twitter.com/BurtonDogg/status/1234267111016386560,270,0,0,1,0,en,False,False,False,False,,0,True,263230895,SSB,"Full time Father, part time worker. 🌱Plant based. 🇦🇺powered by ☕️- Segafredo Zanetti only!",False,2011-03-09,13,48,Cottesloe WA,"I love a good ""walk-up""!!! Industry speak for ""go home on full pay @ start of shift, you're not required!!"" #tripletime #penalties #walkup #goodtimes #letscelebrate #longweekend #weekend #oneteam #ausunions #mua #ilwu #TrumpTrain2020 #teamwork #MAFSAU #SurvivorAU #COVID"
2,1234267028288086016,2020-03-01,https://twitter.com/OutOfTheBlank1/status/1234267028288086016,302,0,1,1,0,en,False,True,False,False,,0,True,1209406277635510273,Out Of The Blank,it’s just a conversation style podcast no script just thoughts #conversation #jre,False,2019-12-24,1446,1775,,New episode check us on #spotify #Instagram all about #canna #CannabisCommunity #weed #Hemp #cbd #DropOutBernie #COVID #BernieSander #DropOutWarren #MUFC #7BillboardNo1Album #DropOutPete #DropOutAmy #thankyoupete #NASCAR #ForeverWithTheRose #SMPLIVE #freethestallion #hungerpc20 https://t.co/Q2NGQOPhoX
3,1234266853855371264,2020-03-01,https://twitter.com/jeannieologist/status/1234266853855371264,279,0,0,3,0,en,False,False,False,False,,0,True,230885211,"Jeannie Capone, PMHNP, FNP-BC","If I wasn't so pretty, I would've been a comedian. Laughter is the best medicine unless blood is involved.",False,2010-12-27,1355,3913,Eastern Mass.,"I can't count how many of mty #RI patients had flu-like illness in the past weeks but tested negative for the flu. It would be wicked smart for the #CDC to retest all ""negative flu"" patients in the #outbreak States. They'rethe ones out in the community we should consider. #COVID"
4,1234266809508909057,2020-03-01,https://twitter.com/aidaeology/status/1234266809508909057,93,1,0,3,0,en,False,False,False,True,,0,True,38247793,AidaSF,@Microsoft @Azure Data & AI | Blockchain Enthusiast | DeFI | Building tech for good,False,2009-05-06,360,1040,,This is a good question to put in all the high school math textbooks #ilikemaths #math #COVID
5,1234266756618780672,2020-03-01,https://twitter.com/batwood011/status/1234266756618780672,168,0,0,1,0,en,False,False,False,False,,0,True,871592195916054528,Brian Atwood,Building AI Personas for XR @sindarintech,False,2017-06-05,679,1604,Austin / Boston,@GregAbbott_TX @fmbutt Austin’s #SXSW policies are harmful to the homeless &amp; non-homeless alike &amp; allowing it to continue amidst #COVID is wrong &amp; reckless.
6,1234266749777907714,2020-03-01,https://twitter.com/GoBillsRecap/status/1234266749777907714,79,0,0,0,0,en,False,False,False,True,,0,True,1222133856469504000,Buffalo Bills Recap 🦬,#BillsMafia #GoBills Obviously I’m hilarious. I will follow back. Buffalo Bills stuff is just awesome. Polls. Women are powerful and proud. love the polls.,False,2020-01-28,5165,4650,Buffalo NY United States,You decide. What todo you think is happening in the #USA with #COVID19 #COVID ?
7,1234266722233913344,2020-03-01,https://twitter.com/iraniandemocrat/status/1234266722233913344,35,0,0,0,0,en,False,False,False,True,,0,True,48487151,Khayyām,For a Free & Modern Iran.,False,2009-06-18,89,228,Europe,Mother #Earth seems to like #COVID.
8,1234266631347621888,2020-03-01,https://twitter.com/Wulfkat/status/1234266631347621888,117,5,8,25,0,en,False,False,False,False,,2,True,68893000,Rogue Wulf,"Slava Ukraini! PC gamer (mostly FPS), software engineer. Doing my #CivicDuty by joining #TheResistance. #GeeksResist, WWII #WhiteRose, Antifascist",False,2009-08-26,11407,9733,North Carolina,"The pundits would be better off if they watched the supply chain instead of the stock market.

#Covid

#TheResistance"
9,1234266508131434501,2020-03-01,https://twitter.com/MrSpock2020/status/1234266508131434501,166,0,0,2,0,en,True,False,False,False,,0,True,959387559448150018,Mr Spock,"I am a Techno/Trance Producer/DJ music artist from the UK. 

#Techno #Dj  #Trance #music #Musician #fyp #music #Producer",False,2018-02-02,444,1038,UK,"#Covid19uk #Covid #Coronavirusuk #Coronavirusupdates 

#Coronavirus plan: CITY LOCKDOWNS, BANS on LARGE GATHERINGS and cancelled OPS possible

https://t.co/lz8WaAwyFJ"
10,1234266486522335232,2020-03-01,https://twitter.com/DrJustinGroode/status/1234266486522335232,284,0,1,0,0,en,True,False,False,False,,0,True,791018119548370944,Justin Groode MD,"Medical Consultant - Passionate about health - Save the big guns for last.  Agree with Sinclair that aging is a disease, mostly.",False,2016-10-25,339,336,,"A rational account of Coronavirus outbreak. Reassuring that transmissibility &amp; severity are not all that different from Flu. Only time will tell if WHO overreacted, but looks that way at the moment. https://t.co/hwC6VEURmL #Coronavid19 #corona #CoronaVirusUpdate #COVID19US #Covid"
11,1234266451722170368,2020-03-01,https://twitter.com/Spockarama/status/1234266451722170368,294,0,0,0,0,en,True,False,False,False,,0,False,27840840,Spocky #FederalICAC.,Australia was leading in Public Health for such a long time! Bring back the Swiss Cheese Protections!,False,2009-03-31,2223,4999,Bundjalung Country,"@Progressivist90 There's posters to assist folks managing stress 1) for adults. 2) for kids. https://t.co/cxPrU7jPLH In America they are advising a sit down conversation with kids along the theme that this will disrupt our lives, we will be safe, but we may need to stay home for a time. #COVID"
12,1234266363474001921,2020-03-01,https://twitter.com/BlackXtian/status/1234266363474001921,108,0,0,1,0,en,False,False,False,False,,0,True,814392428782202880,Black CanSayCo,One Day It’ll All Make Sense.,False,2016-12-29,1428,2149,"Lo and Away, CA",@nima This photo is amazing. Also tells me this thing might be worse than it is. #COVID #CoronavirusOutbreak
13,1234266197811699712,2020-03-01,https://twitter.com/thegreg20/status/1234266197811699712,73,0,0,1,0,en,True,False,False,False,,0,True,739330880,TheMag,,False,2012-08-05,8,35,"Deerfield, MA",1 Case in Rhode Island #BREAKING #COVID #COVID19  https://t.co/rmenZK9Vj2
14,1234266091012026368,2020-03-01,https://twitter.com/allancho/status/1234266091012026368,92,0,0,2,0,en,False,False,False,True,,0,True,14410907,Allan Cho,Diversity + Publishing + Libraries,False,2008-04-16,2772,2501,#Vancouver #UBC,"Thanks Dean, for this important resource in this critical time #COVID #resources #librarians"
15,1234265858383499265,2020-03-01,https://twitter.com/OneRedDuck/status/1234265858383499265,200,0,0,0,0,en,False,False,False,False,,0,True,274609186,OneRedDuck,,False,2011-03-30,1353,2022,USA,"@Amy_Siskind After watching Pence on Meet The Press, it looks like he is just going to let the States make their own decisions on how to handle it. He doesn’t know WTF he is doing. #COVID #coronavirus"
16,1234265749180551170,2020-03-01,https://twitter.com/LTKnS/status/1234265749180551170,51,0,0,0,0,en,False,False,False,True,,0,True,577576678,"Lynn Tougas, RKin",Registered Kinesiologist|IM Triathlete|Knowledge Mobilizer|Visionary|Patient Navigator|ENTJ/PI•Captain  Prevention•Management •Performance,False,2012-05-12,567,1581,"Toronto, Ontario, CAN",Well said #covid19Canada #COVID #prevention is key!
17,1234265506779144192,2020-03-01,https://twitter.com/flickertailtime/status/1234265506779144192,99,0,1,1,0,en,False,False,False,False,,0,True,929929488665858048,Flickertail Times,North Dakota's Premier Source of Fake News (sometimes real) | Digging up all things North Dakotan | “A true genius” - Ben Olson Show | Sarcasm always implied,False,2017-11-13,3879,402,"North Dakota, USA",The only people running more commercials than Bloomberg are the folks at Lysol. #covid #coronavirus
18,1234265502933016577,2020-03-01,https://twitter.com/Mark_Astrology/status/1234265502933016577,261,1,0,0,0,en,False,False,False,False,,0,True,1056304611164852224,Mark 🇺🇦,Daily/hourly EST predictions for #StockMarket using #Astrology DM to subscribe for predictions in advance. Not financial advice @DAX_Astrology @NIFTY_Astrology,False,2018-10-27,4126,46,"New York, USA","Mar 2, Mon, #stockmarket will go down. Negative trigger times: 11:30am, 3pm, 4pm EST. #CoronavirusOutbreak #DropOutBernie #DropOutWarren #DropOutAmy #COVID #SMPLIVE #COVIDー19 #Buttigieg #TrumpLiesAboutCoronavirus #TrumpCrash #TrumpDementia #TrumpNotFitForOffice"
19,1234265493885812736,2020-03-01,https://twitter.com/travelinmaholes/status/1234265493885812736,280,0,1,2,0,en,True,False,False,False,,0,True,1213911292806758400,Traveling Massholes: UGC + Travel Bloggers,Budget travelin’ couple trying to find a good reason to quit our jobs🌎👨🏻‍✈️👩🏽‍⚕️ #ugc #travelbloggers | Featured on @chronicle5 | @aaanortheast,False,2020-01-05,36,84,United States,"The Coronavirus is impacting many aspects of travel, from those frequent flyers flying for business to those planning spring holidays. 

Check out our latest article about the virus and how to avoid it when traveling! 

#coronavirus #traveltips #COVID-19 

https://t.co/yxJ5kZVJ00"
20,1234265461480554497,2020-03-01,https://twitter.com/Meidas_P_Gekko/status/1234265461480554497,127,1,1,0,0,en,False,False,False,True,,0,True,224493471,Peppermint Gekko,🇺🇸❤️🤍💙🇺🇸,False,2010-12-09,468,1798,"Portland, Oregon, USA, Earth",Panic buying has hit my city. #covid #Covid_19 #COVID19 #COVID2019 #coronavirus #pandemic #COVID19US #TrumpLiesAboutCoronavirus
21,1234265380790689792,2020-03-01,https://twitter.com/NameIsRango/status/1234265380790689792,273,0,3,2,0,en,False,False,False,False,,0,True,1195637534564474880,RANGO,"Who am I ?
I could be anyone !",False,2019-11-16,61,537,,"PEOPLE OF THE #WORLD

FOR GOD'S SAKE HELP TO SAVE #IRAN FROM A #HumanDisaster

#SOSIRAN
#SAVEIRAN
#HELPIRAN
#COVID19 
#CORONAVIRUS
#CoronaVirusIran
#COVID 
#coronavirusus 
#coronavirusuk 
@WHO 
@un 

#کرونا #کورونا #ویروس_کرونا #ویروس_کورونا #کوروناویروس #کروناویروس #ایران"
22,1234265275417210882,2020-03-01,https://twitter.com/K_B79/status/1234265275417210882,115,1,1,2,0,en,True,False,False,False,,0,True,40879407,Kirill 🔰,"#Poker #Bitcoin Nothing here is financial advise

npub13anrtsw9hvzj08swqh7gfqxvu2rhr7h5385jpvkf54f4jz2cytqsf5za98   
⚡️ kirillmiros@getalby.com",False,2009-05-18,2574,4079,Canada,4 new cases of #COVID-19 in #Ontario bring #Canada ’s total to 24 | https://t.co/70BxLYysaY https://t.co/PvyBUx0gDM
23,1234265113181294592,2020-03-01,https://twitter.com/jrclaytor95/status/1234265113181294592,80,0,0,1,0,en,False,True,False,False,,0,False,1132988394,Jordan Claytor,UW Paleo Graduate Student. Elon Alumni.,False,2013-01-30,481,690,"Seattle, WA",Tried to stock up on my allergy meds and saw this #COVID https://t.co/xShnPh7GW4
