,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent
10,1410657698459303939,2021-07-01,https://twitter.com/kajakallas/status/1410657698459303939,302,3,25,143,2,en,False,True,False,False,,1,True,68964628,Kaja Kallas,"Eesti Vabariigi peaminister, Prime Minister of Estonia 🇪🇪",False,2009-08-26,241180,491,,"Very happy to welcome @IngridaSimonyte in Tallinn after long pause due to covid. As friends and partners we have many shared topics: #energysecurity, #RailBaltic, overcoming #COVID crisis, cooperation in EU and 3B, unfortunately also worrying developments in Belarus and Russia. https://t.co/bevmI7joJB"
11,1410651657692585988,2021-07-01,https://twitter.com/kdurquiza/status/1410651657692585988,297,6,15,72,1,en,False,True,False,True,,0,True,27715051,Kristin Urquiza #MarkedByCOVID,"@MarkedByCOVID co-founder, @CovidCrisisGrp co-author, @CovidCollaborative member,  @Ckeeves ride-or-die, daughter of Mark Urquiza. Google him.",False,2009-03-30,33232,5090,"San Francisco, CA","6/1/20: My dad was proudly signed up for #OrganDonation.  In the hours after he died, I thought about how #COVID took that wish away from him too.

If you're not already, please consider, in honor of my Dad, signing up. It could save a life. 

@NHSOrganDonor @MarkedByCovid https://t.co/NExYK34gvC"
12,1410636736560914433,2021-07-01,https://twitter.com/AnupamPKher/status/1410636736560914433,262,99,95,2448,7,en,False,True,False,False,,0,True,76294950,Anupam Kher,Actor/Teacher/MotivationalSpeaker/UN Ambassador @HeForShe/Author/Padma Shri/PadmaBhushan,False,2009-09-22,20247372,237,"Mumbai, India",My tribute to the doctors all over the world thanking them for their selfless services. Especially in the times of pandemic. A special thank you to my physician of 40 years Dr RK Agarwal. 🙏😍🌺 #DoctorsDay #Doctor #Humanity #Covid #Warriors https://t.co/NocwYQlv0P
13,1410628469604683789,2021-07-01,https://twitter.com/AlexBerenson/status/1410628469604683789,272,57,233,1327,6,en,False,False,False,True,,21,False,87679233,Alex Berenson,"Author of Tell Your Children and Pandemia. Back and better than ever. For more information, sign up for my Substack at https://t.co/ZWNQLVYt6l",False,2009-11-05,493396,208,New York,"A) Because #Covid presents ~no risk to any child healthy enough to attend school.

B) Because the mRNA vaccines have a demonstrated risk of heart inflammation (and a possible risk of many other side effects) to young people.

Have I answered your question? Press 1 if yes."
14,1410617074062217224,2021-07-01,https://twitter.com/ShashiTharoor/status/1410617074062217224,291,28,145,680,6,en,False,True,False,False,,0,True,24705126,Shashi Tharoor,"INC. MP for Thiruvananthapuram. Author of 24 books. FounderChmn @ProfCong(AIPC). ExMinister ofState, Govt.of India. Former UnderSecretaryGeneral, UnitedNations.",False,2009-03-16,8486976,1146,New Delhi & Thiruvananthapuram,"Did you know that 1533 doctors have lost their lives during the #Covid pandemic in India, while saving ours? It’s not enough to say #ThankYouDoctor — we must give them better protection &amp; their families compensation for their sacrifice. ⁦@IMAIndiaOrg⁩ ⁦@ProfCong⁩ https://t.co/6gNuhjsiKu"
15,1410608211393007618,2021-07-01,https://twitter.com/JmuKmrPolice/status/1410608211393007618,320,4,33,170,0,en,False,True,False,False,,0,True,4843765218,J&K Police,"Official Twitter account of Jammu & Kashmir Police. Account not monitored 24x7. Please do not report crime here. In emergencies, Dial 100 Or 112.",False,2016-02-01,273351,232,"Jammu, Srinagar","#Doctors as #HCWs &amp; #Cops as #FLWs have together put up stellar fight against #COVID. 
Nation would always be proud of each of these #warriors.DGP J&amp;K Sh Dilbag Singh &amp; all ranks of #JKP extend best wishes to their #BrothersInArms (Doctors &amp; Paramedics)on #NationalDoctorsDay2021. https://t.co/F30jQnuKRY"
16,1410602049738199050,2021-07-01,https://twitter.com/chrismartenson/status/1410602049738199050,257,14,31,203,0,en,True,False,False,False,,1,True,36442519,"Chris ""Context Matters"" Martenson, PhD",Common sense.  Honor.  Integrity.,False,2009-04-29,129956,1592,Worldwide,"Boarding a plane shortly to DC to appear on @Timcast tonight at 8pm EST. Can't wait to talk #COVID-19, #CensorshipKills and the many other crazy things going on right now. Always a fun time. 

Join in tonight. Link to channel below!

https://t.co/HKywujIesU"
17,1410591541568147465,2021-07-01,https://twitter.com/NHSEngland/status/1410591541568147465,292,4,35,100,9,en,False,True,False,False,,0,True,551426814,NHS England,We lead and support the NHS in England to deliver improved care for patients.,False,2012-04-11,526813,2564,England,"Today marks 10 years of pharmacy technicians being a registered profession, but they have always played a vital role in the NHS. 

@CWPT_NHS Pharmacy Technician Nicole, who prepared the world’s first Pfizer #COVID vaccine, tells us more about her role. 

#OurNHSPeople https://t.co/1aOZcNi7nA"
18,1410588594444509188,2021-07-01,https://twitter.com/SimonBanksHB/status/1410588594444509188,249,2,26,80,2,en,False,False,False,False,,0,False,255452116,Simon Banks,"Simon Banks is one of Australia’s most highly respected government relations, campaigning and strategic communications professionals.",False,2011-02-21,17455,2203,Canberra,"After stuffing up his #Covid-19 advice on under 40's

Inconsistent with ATAGI advice

Time for @ScottMorrisonMP to explain himself

Well beyong a ""proof of life"" video

Material damage is being done to vaccine hestitancy

But he is missing in action"
19,1410581467848056832,2021-07-01,https://twitter.com/_lokeshsharma/status/1410581467848056832,255,33,202,432,18,en,False,False,False,False,,0,True,109504853,Lokesh Sharma,"OSD to Hon’ble Chief Minister, Rajasthan. Man On A Mission. Tweets are personal, RTs do not imply endorsement.",False,2010-01-29,170620,1183,"Jaipur, India","#Rajasthan #CoronaUpdate

75 #COVID cases reported
Out of which 15 from #Jaipur
Today's #Recovered✅142
𝗡𝗲𝘄 𝗥𝗲𝗰𝗼𝘃𝗲𝗿𝗶𝗲𝘀 exceeded 𝗡𝗲𝘄 𝗖𝗮𝘀𝗲𝘀 for last 48 days

Plj keep following protocols strictly. The threat is very much there, we can’t afford any let up
😷🧴🙌"
20,1410574409111425030,2021-07-01,https://twitter.com/mreyesm/status/1410574409111425030,279,6,15,70,2,en,True,False,False,False,,3,True,37185871,Miguel Reyes-Mugica,Pathology Chief @ChildrensPgh. Past President of @SocPediPath & IPPA. Past EIC of @PediDevPath. Expert Editor #WHO Paed5 Blue book @MReyesM@med-mastodon.com,False,2009-05-02,9629,6529,"Pittsburgh, PA","I concur with my admired former colleague, Dr. @PeterHotez, whose firm stance defending science should be supported at all levels. Please read his short and powerful text:  #VaccinesWork #Covid #science COVID vaccines: time to confront anti-vax aggression https://t.co/WkFcADDFqK"
21,1410565449922850820,2021-07-01,https://twitter.com/21WIRE/status/1410565449922850820,202,24,100,197,5,en,False,False,False,True,,6,True,16936686,Patrick Henningsen,"Geopolitical analyst, indy journo & host: https://t.co/K2aNwqmbQP, https://t.co/kfyUgTSV4Y & https://t.co/LIaOhQKuCY, fierce critic of MSM propaganda, ❤️’in the Old Normal. https://t.co/YliYe40pMr",False,2008-10-23,111947,3325,"Arizona, USA","Oops, The Dinger gives the game away again, admitting here, “the vaccinated still transmitted.” Looks like they will even betray their Pharma Juice in order to keep their pandemic going… #covid #vaccine"
22,1410564607295430659,2021-07-01,https://twitter.com/cheryl_kernot/status/1410564607295430659,140,17,62,282,4,en,False,False,False,False,,0,False,711750460932141056,Cheryl Kernot,"It's all out there, acres of it.                       Political News, Politics",False,2016-03-21,40276,2283,Hunter Valley NSW,Just read that prominent BBC journalist Andrew Marr had beginnings of Covid at G7 meeting and AFTER 2 Pfizer doses some time ago. So….#COVID
23,1410560613106040835,2021-07-01,https://twitter.com/WesElyMD/status/1410560613106040835,303,8,19,77,2,en,False,True,False,False,,8,True,1252988129708929024,WesElyMD,"Husband & Dad. ICU Doc. Vanderbilt. @CIBScenter studies Covid & Long Covid, Dementia, Delirium, PICS. Fighting misinformation. Tweets my own. Still learning.",False,2020-04-22,58256,354,"Nashville, TN","OXYGEN = #Life. 

Has anyone else found that #COVID desensitized people to low O2 sats?

Colleague: “ever since #COVID19, I don’t worry about sats of 70% like I used to.”  Ahem. No. 

70% sats = PO2 of &lt;40!👇

#medtwitter #TipsForNewDocs #TipsForNewInterns #nurse #NurseTwitter https://t.co/uxF8gCFsJD"
24,1410552871976935424,2021-07-01,https://twitter.com/martaapp/status/1410552871976935424,232,6,4,133,1,en,False,False,False,False,,1,True,250122331,Marta Porniece,"🇱🇻🇩🇪🇺🇸 #WalterBenjamin Postdoc @BostonChildrens & @BIDMChealth.
Alumni of @MPI_Metabolism & @MPGPostdocnet. Non-neuronal cells, hormones. Into🏃🏻‍♀️🍦🍓",False,2011-02-10,412,592,"Boston, USA","Submitting thesis during Covid times seems so insignificant. No need to print a physical copy, just a quick upload into document pool and that’s it 👩🏼‍💻 🙈 #phdstudent #phdlife #covid #thesissubmission #AcademicChatter #whereisthejoy"
25,1410552123662733322,2021-07-01,https://twitter.com/mrsZoflora/status/1410552123662733322,167,23,70,282,3,en,False,False,False,False,,0,True,287372754,Mrs Zoflora.,"Interested in sports, reading, and politics , royalty,  Irish 🇮🇪 married.",False,2011-04-24,4406,3363,"Ireland,",If one death form #covid is too many. How many deaths from the #CovidVaccine is acceptable. It can’t be a one way conversation especially on the media and radio shows.
26,1410550968425410561,2021-07-01,https://twitter.com/investkarnataka/status/1410550968425410561,299,66,50,276,2,en,False,True,False,False,,0,True,2678801520,Invest in Karnataka,"Department of Industries and Commerce, Government of Karnataka",False,2014-07-25,17596,421,Bangalore,"Hon'ble Union Minister of Finance and Corporate Affairs Nirmala Sitharaman @nsitharaman at the Specialty #Covid Care Hospital in #Yelahanka, #Bengaluru with Smt Gunjan Krishna @CommIndustries and Shri K. Sudhakar @mla_sudhakar. 
#Unite2FightCorona @JagadishShettar @ACSIC_GOK https://t.co/oe7Da6AMM5"
27,1410543903023845380,2021-07-01,https://twitter.com/lourennie9/status/1410543903023845380,75,1,2,62,0,en,False,True,False,False,,0,False,312030986,Louise Rennie,Court Reporter @9NewsPerth/@9NewsAUS lrennie@nine.com.au Views mine,False,2011-06-06,1764,2348,"Perth, Western Australia","Everyone looks like this at #COVID pressers, right? https://t.co/RaxAnnkbwo"
28,1410523574163673091,2021-07-01,https://twitter.com/ABCTV/status/1410523574163673091,90,1,42,81,4,en,False,True,False,False,,1,True,17456542,abctv,"Stream for free - #AuntyDonnasCoffeeCafe, #GreatAustralianStuff, #HardQuiz, #TheWeekly, #InOurBloodTV & more. This is an official @ABCaustralia account",False,2008-11-18,194341,743,Australia,Tough day in the office 😖 #SammyJ @SammyJComedian #lockdown #covid https://t.co/n5IcIOODZ0
29,1410523571911151620,2021-07-01,https://twitter.com/sammyjcomedian/status/1410523571911151620,115,21,168,704,17,en,False,True,False,False,,17,True,307310688,Sammy J,"Comedian. Writer. Composer. Nerd. Breakfast host ABC Radio Melbourne. 2023 tour now on sale. My tweets are rare, meaningless, and do not represent the ABC.",False,2011-05-29,24530,353,Australia,"Tough day in the office (for guest star Samantha Healy, at least). #covid #lockdown #auspol https://t.co/D6m27ufYjy"
30,1410516977404329984,2021-07-01,https://twitter.com/miamalan/status/1410516977404329984,214,13,61,84,7,en,False,False,False,False,,1,False,299610680,Mia Malan,Editor-in-chief @bhekisisa_MG. Subscribe to our newsletter: https://t.co/WHFq7od7w4,False,2011-05-16,39747,1614,"Johannesburg, South Africa","JUST IN: @SAHPRA1 CEO Boitumelo Semete says a decision about whether it has approved Sinovac's #COVID vaccine for use in SA is close to be finalised and will be communicated to the company within the ""coming days""."
31,1410509946718806017,2021-07-01,https://twitter.com/cheryl_kernot/status/1410509946718806017,124,60,320,1464,18,en,False,False,False,False,,5,True,711750460932141056,Cheryl Kernot,"It's all out there, acres of it.                       Political News, Politics",False,2016-03-21,40276,2283,Hunter Valley NSW,#TheDrum - can’t you see a problem with military giving #Covid interviews including PM’s version of medical advice?? Not on!
32,1410500964038021123,2021-07-01,https://twitter.com/blogchatter/status/1410500964038021123,303,5,29,53,5,en,False,True,False,False,,0,True,2599089590,Blogchatter®,Started off as India's First Weekly Twitter Chat on Blogging (Wed 8:30 PM IST) - is now one of the largest and most active Blogging Communities of the country.,False,2014-07-02,9086,404,World Wide Web,"For over a year @pythoroshan has been in the frontline witnessing the pain of loss and joy of healing in the #Covid ICU. He talks about the importance of affordable and quality healthcare and urges us to be the voice that raises awareness around it. 
#UnitedWeCan #DoctorsDay2021 https://t.co/D9p5IjXdjp"
33,1410498048363536386,2021-07-01,https://twitter.com/21WIRE/status/1410498048363536386,234,29,125,324,8,en,False,False,False,True,,1,True,16936686,Patrick Henningsen,"Geopolitical analyst, indy journo & host: https://t.co/K2aNwqmbQP, https://t.co/kfyUgTSV4Y & https://t.co/LIaOhQKuCY, fierce critic of MSM propaganda, ❤️’in the Old Normal. https://t.co/YliYe40pMr",False,2008-10-23,111947,3325,"Arizona, USA",This is 100% lie. They are recycling their original #Covid fear script. They have no scientific evidence at all to prove this latest novel-novel-novel #coronavirus can “latch on better” to human cells. Totally made-up ‘media science’…
34,1410477277247197187,2021-07-01,https://twitter.com/sumanthraman/status/1410477277247197187,248,40,15,278,2,en,False,False,False,False,,3,True,54436268,Sumanth Raman,"Television Anchor Person and Commentator, Political Analyst, Doctor and Healthcare IT Professional.RT's not endorsements",False,2009-07-07,347782,1477,Chennai,"Private hospitals have #covidvaccine stocks but are unable to use them fast enough. Govt centres don't have enough vaccine stocks but have many waiting for vaccines. If there is some sense in this strategy,I haven't been able to find it yet. #covid"
35,1410470253025325075,2021-07-01,https://twitter.com/HarshBisaria/status/1410470253025325075,301,2,47,65,5,en,False,True,False,False,,0,True,769138160,Harsh Bisaria,रामो विग्रहवान् धर्मः। Vice Chairperson @INCUttarPradesh Social Media | National In-Charge Social Media @nsui | Student of Law | Tweets are my personal views,False,2012-08-20,15021,699,"Bareilly, India","My heartfelt gratitude to all the Doctors for their tireless efforts &amp; leading from the front in the fight against the #COVID pandemic.
Happy Doctors day!

Tribute to Bharat Ratna Dr Bidhan Chandra Roy Ji in whose memory the country celebrates this day.
#NationalDoctorsDay https://t.co/uwmA3y6evI"
36,1410464983134064643,2021-07-01,https://twitter.com/DelhiPolice/status/1410464983134064643,312,12,107,149,6,en,False,True,False,False,,0,True,1850705408,Delhi Police,Official Twitter account of Delhi Police | Pls do not report crime here | In case of emergency #Dial112 | Help us to serve you better |,False,2013-09-10,897103,54,"New Delhi, India","#DelhiPolice today salutes Doctors on #DoctorsDay2021 for their 24x7 selfless service to humanity. As we worked shoulder to shoulder in #covid to save lives &amp; pull society out of crisis, we pledge to stand in solidarity to keep their work smooth &amp; hassle free always. @IMAIndiaOrg https://t.co/Ncmnt1pGNc"
37,1410455783536533508,2021-07-01,https://twitter.com/Cleavon_MD/status/1410455783536533508,216,13,224,599,19,en,False,True,False,False,,7,True,953924228306305024,Cleavon MD 💉 💉 💉,Emergency Medicine Doctor & Iraq War veteran on the frontlines of the pandemic interested in global health crises. #SoulsLostToCovid,False,2018-01-18,155635,3261,USA,"16 y.o. Halene O’Connell from Milton #Florida spent weeks on a ventilator from #COVID. She survived, however had to learn how to breathe, walk and eat again on her own #TheySurvivedCovid 18/30 https://t.co/ZiyqpCAutU"
38,1410455036191285261,2021-07-01,https://twitter.com/Cleavon_MD/status/1410455036191285261,237,13,264,742,15,en,True,True,False,False,,10,True,953924228306305024,Cleavon MD 💉 💉 💉,Emergency Medicine Doctor & Iraq War veteran on the frontlines of the pandemic interested in global health crises. #SoulsLostToCovid,False,2018-01-18,155635,3261,USA,"The entire Graveson family got #COVID. Mom and dad had mild symptoms, but their 15 &amp; 16 y.o. children nearly DIED and were BOTH placed on ECMO and life support. #TheySurvivedCovid 17/30 https://t.co/gqSdBqD4HD https://t.co/O15Wa501st"
39,1410453298327568388,2021-07-01,https://twitter.com/Cleavon_MD/status/1410453298327568388,303,7,161,464,16,en,True,True,False,False,,3,True,953924228306305024,Cleavon MD 💉 💉 💉,Emergency Medicine Doctor & Iraq War veteran on the frontlines of the pandemic interested in global health crises. #SoulsLostToCovid,False,2018-01-18,155635,3261,USA,"8 y.o. Zane Wampler from the #Florida Keys became violently ill from #COVID.  It began w/ high fevers, seizures then delusions requiring a ventilator. “In the beginning...they said it wouldn’t affect children"" said mom, ""It’s very real!""#TheySurvivedCovid https://t.co/bh59zNFIeD https://t.co/cUAUR36PUL"
40,1410427647314780163,2021-07-01,https://twitter.com/CaryElaina/status/1410427647314780163,281,21,60,116,7,en,True,False,False,False,,8,True,1267960525,😷Elaina Cary-Fehr,Born and raised Austinite,False,2013-03-14,82,3093,"Austin, TX","My father was vaccinated in March with J&amp;J. He now has Covid pnemonia and is on a ventilator. It's been almost 2 weeks. He is fighting and stable. Please help if you can. Thank you so much. #COVID
#GoFundMe
#AustinTx
#DeltaVariant
#teamisaac

Team Isaac https://t.co/VIwTvC8Sbz"
41,1410424472696344576,2021-07-01,https://twitter.com/MizzimaNews/status/1410424472696344576,143,32,318,387,2739,en,True,True,False,False,,0,False,76294023,Mizzima News,Myanmar News brings you the latest news and insight into Burma or Myanmar as the country transitions. https://t.co/KYvfScwRVc,False,2009-09-22,859638,924,Thailand,"1,580 new #COVID-19 infections reported in the past 24 hours | Mizzima Myanmar News and Insight https://t.co/GF4ZrPJ578 https://t.co/giWR58Ko6v"
42,1410421010155786244,2021-07-01,https://twitter.com/CNBCTV18Live/status/1410421010155786244,117,3,47,259,7,en,False,True,False,False,,1,False,44839509,CNBC-TV18,The CNBC-TV18 news ticker on Twitter. The news breaks here first.,False,2009-06-05,1258831,543,India,Cadila Health applies to DCGI for emergency use authorisation to launch ZyCoV-D for #COVID-19 https://t.co/TY1QacGKzB
43,1410410199844737027,2021-07-01,https://twitter.com/DuchessFrida/status/1410410199844737027,282,14,97,449,6,en,False,False,False,False,,0,True,2295997100,Deb (aka Frida),Grannie & retired Senior Lecturer in Women's Ed. #ChronicPain #CRPS #Politics #IndependentMedia #HumanRights. #Labor #Feminist #auspol #Climate Married 49 yrs,False,2014-01-17,4385,4956,Buandig land - South Australia,"At the clinic after my 2nd #covid vaccine today (yay!) &amp; 2 older farmers sitting close by.

1st man: ‘you still a member of the #Nationals these days?’
2nd man: ‘God no - mob of bloody idiots. They’ve lost the plot!’
1st man: ‘yep &amp; now Barnaby’ 

I swear they almost spat 😂"
44,1411080494398193664,2021-07-02,https://twitter.com/B52Malmet/status/1411080494398193664,168,32,623,2235,21,en,False,False,False,False,,4,False,2876041031,Barbara Malmet,"Artist, Activist, TriAthlete, Producer #GetInGoodTrouble🇺🇸",False,2014-11-14,303524,7308,"New York, NY","#Covid Fact: There were 192,292 new infections reported the day Joe Biden was sworn in, according to the Centers for Disease Control and Prevention. A week ago: 13,265."
45,1411079540558925827,2021-07-02,https://twitter.com/Ocugen/status/1411079540558925827,174,71,123,464,22,en,True,True,False,False,,5,True,876589381791997952,Ocugen,"Approaching healthcare innovation with ingenuity, passion and courage to create new solutions to difficult medical challenges. Guidelines: https://t.co/SYzUIr1zPD",False,2017-06-18,44388,206,"Malvern, PA",Check out publication of the final Phase 3 #clinical results of #COVID-19 vaccine candidate #COVAXIN on @medrxivpreprint here: https://t.co/WWZlpKzdMs https://t.co/giaJgOxfAu
46,1411066528821243905,2021-07-02,https://twitter.com/DietHeartNews/status/1411066528821243905,300,3,34,99,2,en,False,True,False,False,,3,False,100650272,Alan Watson,"Peace, détente & diplomacy - not war. Cardio-nutrition analyst patient advocate. Traditional foods - high(er) natural fat diets - promote optimum health.",False,2009-12-31,45462,3736,"Texas, USA","Fox News reporter Ivory Hecker recently blew the whistle on her Fox station, documenting how she was reprimanded for reporting positive news on drugs such as Ivermectin &amp;  Hydroxychloroquine. Hecker was fired for reporting on successful early outpatient #Covid treatments. https://t.co/4D48mwhmXF"
47,1411063797482246148,2021-07-02,https://twitter.com/GavinDuffy/status/1411063797482246148,284,4,19,214,1,en,False,False,False,False,,0,False,24177470,Gavin Duffy,Investor in Start Ups and previously on RTE Dragons’ Den. Mentoring great business leaders.,False,2009-03-13,32472,8374,Ireland,"We’ve heard many reports about young people being Covid Casual, house parties etc. But today every phone in the country’s pharmacies burned with 18-34yrs olds booking Vaccination Appointments. Our Youths are sensible, responsible &amp; have made big sacrifices during #Covid thank You"
48,1411061574387875842,2021-07-02,https://twitter.com/Blazerunner2049/status/1411061574387875842,281,4,12,104,3,en,False,True,False,False,,2,True,1186043455442690048,BlazeRunner2049 - No Chains,"Battered but not beaten. Irish, socialist and I  block trolls on sight.

The poor & disadvantaged deserve our help not the richest.  Someone tell Labour!",False,2019-10-20,2725,3484,"Newtownabbey, Northern Ireland","#Gogglebox sees Maureen Lipman commiserating with #MattHanock on
being caught snogging an ""aide""  on camera during lockdown ""while doing his best to combat #Covid"".  LOL

You can fool some of the people all of the time, it appears.

Truly, truly clueless... https://t.co/C6cvuxCrid"
49,1411060242645979142,2021-07-02,https://twitter.com/B52Malmet/status/1411060242645979142,272,8,30,108,2,en,False,False,False,True,,0,True,2876041031,Barbara Malmet,"Artist, Activist, TriAthlete, Producer #GetInGoodTrouble🇺🇸",False,2014-11-14,303524,7308,"New York, NY",It pains me to think of all the healthcare workers who have been overworked and traumatized treating #covid patients now have to deal with people are purposely are not getting vaxxed. I am not talking about immuno-compromised folks. I am  referring to red state #COVIDIOTS
50,1411054834736848902,2021-07-02,https://twitter.com/AlexBerenson/status/1411054834736848902,296,32,241,984,9,en,False,True,False,False,,37,False,87679233,Alex Berenson,"Author of Tell Your Children and Pandemia. Back and better than ever. For more information, sign up for my Substack at https://t.co/ZWNQLVYt6l",False,2009-11-05,493396,208,New York,"Great moments in #Covid panic porn: June 10, 2020, Dr. Anthony Fauci, winner of six straight Daytime Emmy Awards, contradicts @who on The Science (TM). Added bonus: he also contradicts Dr. Anthony Fauci.

Asymptomatic transmission! It’s coming for ya! So mask up, peasant! https://t.co/WIREbtuPI1"
