,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent,compound,pos,neu,neg
0,1455323733191712771,2021-11-01,https://twitter.com/HinderTrump/status/1455323733191712771,297,0,0,0,0,en,False,True,False,False,,0,True,2268135619,AdvocateForBiden,"#TheRESISTANCE   #VOTEblue #JailTrump #PassForThePeopleAct 
#ExpelSeditiousTraitors
#FuckTheNRA #AbortionIsHealthcare Blocked by LOSER @KariLake & @DanScavino",False,2013-12-30,4268,4542,"Florida, USA","@briantylercohen Love how they all ask for prayers when they finally get #COVID.
How come these so called Christians don't believe that God brought the scientists and the vaccine to fruition to save their sorrrrry asses?? Asking for all my vaxxed friends! #GetVaccinatedNow https://t.co/JaMNcwaI30",0.9168,0.404,0.596,0.0
1,1455323574353473536,2021-11-01,https://twitter.com/hcrubin2009/status/1455323574353473536,102,0,0,0,0,en,False,False,False,True,,0,True,73721873,Harris Rubinroit,Media Consultant/PR Pro. Delivering Substantial Value to Thought Leaders for 13 Years. Manage Press Campaigns from Idea to High-Impact Media💥RESULTs.,False,2009-09-12,555,913,NYC  E: (HRubinroit@gmail.com),#COVID19 hospitalizations in #USA are DOWN 56% from their peak in early September. #COVID #coronavirus,0.0,0.0,1.0,0.0
2,1455323084165111809,2021-11-01,https://twitter.com/hauntinmc/status/1455323084165111809,155,1,3,4,0,en,False,True,False,False,,0,True,360623313,Hauntin,"Artist, Poet, Writer, Boro, Boxing, F1 & Freedom ✊🏽",False,2011-08-23,393,1446,"Middlesbrough, England",@JamesMelville Wake Up! 💉❌💉❌💉❌🧾 #Covid #COVID #COVID19 #CoronavirusUpdates #vaccine #NoVaccinePassports #NoVaccinePassportsAnywhere https://t.co/IvmTeco0rj,0.0,0.0,1.0,0.0
3,1455323080671195140,2021-11-01,https://twitter.com/fostergarveylaw/status/1455323080671195140,258,0,0,1,1,en,True,True,False,False,,0,True,75084993,Foster Garvey PC,"Full-service law firm with roots in the Pacific Northwest, we serve influential companies, governments, and individuals across the country and beyond.",False,2009-09-17,2281,1995,SEA / PDX / WDC / NYC / GEG,"Find out how #COVID has reshaped the #meetingsandevents industry, and key considerations for #contractnegotiations, as @Greg_Duff presents tomorrow, Nov. 2 at the @MPI Oregon Chapter November Education Program. https://t.co/aQ9B9o7Wq1 https://t.co/MREV4G5Zlb",0.0,0.0,1.0,0.0
4,1455322968318484482,2021-11-01,https://twitter.com/writeronniefree/status/1455322968318484482,210,0,0,0,0,en,False,False,False,False,,0,True,163618672,Ron Friedman,Writer & Editor With Verseability & Versatility :: Wrote Ana's Journey & Para las mujeres de Juarez :: mymuse&dejaviews,False,2010-07-06,185,591,Chicago Area (near Wisconsin),@WNPL So threatening to have a dad with his young daughter arrested while checking out materials is the core mission? #UNMASKOURCHILDREN #unmask #covid Seriously pathetic. #ResistCovid1984 #librarylife #Liberty,-0.8176,0.12,0.459,0.42
5,1455322949121191937,2021-11-01,https://twitter.com/coconutfemme/status/1455322949121191937,169,0,2,2,0,en,False,False,False,False,,0,True,28908178,Marie,"Christian. Interests include holistic health, sustainability, animal rights, wildlife preservation & Terrain vs Germ theory. Critical thinker.",False,2009-04-05,1061,5039,United States,@Kkay0529 @WDJ_5814 @Brad_Glasgow Exactly! Need #IVC as prescribed by many holistic doctors. @DrRichardCheng1 treated many #covid patients with IVC when he was in China.,0.0,0.0,1.0,0.0
6,1455322199615803394,2021-11-01,https://twitter.com/condelles_w/status/1455322199615803394,173,0,0,0,0,en,False,True,False,False,,0,False,4515203596,American_Freedom,"Greek American. America First, Widowed 1/27/22 bc of COVID. Rainbow mom & mom to triplets. NO to Socialism/fascism.",False,2015-12-17,733,822,"Cincinnati, OH",@CNN how is this different than the deaths in 2020? They had other health problems but still used #COVID as cause. Why pretend this is any different. https://t.co/2ZUMOBKp5X,-0.4767,0.0,0.709,0.291
7,1455322009278324742,2021-11-01,https://twitter.com/DeakinHealth/status/1455322009278324742,238,0,0,0,0,en,True,True,False,False,,0,True,977109104,Deakin University - Health,"Sharing news, course innovations and cutting-edge research from across Deakin University's Faculty of Health.
Deakin University CRICOS Provider Code: 00113B",False,2012-11-28,4765,746,"Burwood, Geelong, Warrnambool",The increasing proportion of #COVID cases in regional Victoria is no cause for alarm according to #Deakin’s Professor Catherine Bennett. Read more ➡️ https://t.co/pVG4UOrX3w via @ballaratcourier @Deakin @IHT_Deakin https://t.co/lxAdQ2XeQ4,-0.34,0.0,0.876,0.124
8,1455321701336563712,2021-11-01,https://twitter.com/SUZA_WORLD/status/1455321701336563712,275,0,0,0,0,en,False,False,False,True,,0,False,3960551494,Suza,🎤 SINGER/SONGWRITER/ACTRESS⚡⚡⚡ LIVING THE DREAM ⭐,False,2015-10-15,47,221,"California, USA","Nothing! I know people that are unvaxxed got Covid with little to no symtoms + 30 relatives at a family reunion, in close contact for 2 weeks, 1 got  Covid and non of the others tested positive including a woman with a kidney transplant on immune suppressing medicine. #COVID",0.7263,0.184,0.816,0.0
9,1455321520008540164,2021-11-01,https://twitter.com/B52Malmet/status/1455321520008540164,265,5,15,41,1,en,True,False,False,False,,1,False,2876041031,Barbara Malmet,"Artist, Activist, TriAthlete, Producer #GetInGoodTrouble🇺🇸",False,2014-11-14,303500,7308,"New York, NY",This is a timely and important #covid read. These are the q’s: “Are we trying to prevent hospitalization? Are we trying to prevent death? Are we trying to prevent transmission?Different goals would require prioritizing different strategies.” https://t.co/uZF4MHSXuT,-0.4215,0.204,0.64,0.156
10,1455321517655420930,2021-11-01,https://twitter.com/thelibertyloft/status/1455321517655420930,212,0,1,0,0,en,True,False,False,False,,0,True,1227773808033116161,The Liberty Loft,The Official Twitter feed of The Liberty Loft. Conservative truth rather than mainstream media lies. https://t.co/RK5WwgE9iq,False,2020-02-13,1066,164,North Carolina,Mayor Bill de Blasio threatens FDNY firefighters over their refusal to obtain the COVID vaccine and instead choosing to take medical leave. https://t.co/krKKYQYndc #USNews #BilldeBlasio #COVID #COVIDvaccine #FDNY,-0.4215,0.0,0.833,0.167
11,1455321500945321987,2021-11-01,https://twitter.com/NewsMedical/status/1455321500945321987,354,0,3,3,0,en,True,False,False,False,,0,True,39211040,News Medical,The latest medical news from around the world,False,2009-05-11,15588,3816,,@MonaBafadhel @jrbaker88 @LouiseDResp @COPDUK @jodiegiffo @SanjayResp @russell_doc Investigation of Budesonide's mechanism of action against SARS-CoV-2 https://t.co/LzEIgtv3he #Coronavirus #COVID #Corticosteroid #Cytokine #Respiratory #SARSCoV2 #Budesonide @medrxivpreprint @imperialcollege @OxfordBRC @NIHRresearch @UQ_News @EdithCowanUni @Uni_Newcastle,0.0,0.0,1.0,0.0
12,1455321430854299653,2021-11-01,https://twitter.com/NewsMedical/status/1455321430854299653,288,0,1,0,0,en,True,False,False,False,,1,True,39211040,News Medical,The latest medical news from around the world,False,2009-05-11,15588,3816,,@medrxivpreprint Investigation of Budesonide's mechanism of action against SARS-CoV-2 https://t.co/LzEIgtv3he #Coronavirus #COVID #Corticosteroid #Cytokine #Respiratory #SARSCoV2 #Budesonide @medrxivpreprint @imperialcollege @OxfordBRC @NIHRresearch @UQ_News @EdithCowanUni @Uni_Newcastle,0.0,0.0,1.0,0.0
13,1455321342157414400,2021-11-01,https://twitter.com/NewsMedical/status/1455321342157414400,295,1,2,2,0,en,True,True,False,False,,0,True,39211040,News Medical,The latest medical news from around the world,False,2009-05-11,15588,3816,,Investigation of Budesonide's mechanism of action against SARS-CoV-2 https://t.co/LzEIgtdspG #Coronavirus #COVID #Corticosteroid #Cytokine #Respiratory #SARSCoV2 #Budesonide @medrxivpreprint @imperialcollege @OxfordBRC @NIHRresearch @UQ_News @EdithCowanUni @Uni_Newcastle https://t.co/Lj0Lk3vXo7,0.0,0.0,1.0,0.0
14,1455321031325982720,2021-11-01,https://twitter.com/Santanumalbum/status/1455321031325982720,82,0,0,0,0,en,True,False,False,False,,0,False,1140183523,Ipomea - Slava Ukraini 🇺🇦🐝,Adopt a #Dog or #Cat from a shelter - Bring more love and joy into your life today - Please RETWEET for all animals looking for #Adoption.,False,2013-02-01,2606,4788,New York,Day of the Dead parade returns to Mexico City after #Covid https://t.co/DTZkGNeKa2,-0.6486,0.0,0.583,0.417
15,1455320658548871169,2021-11-01,https://twitter.com/purdyme123/status/1455320658548871169,150,0,1,2,0,en,True,True,False,False,,0,True,3406827799,Pilot,add profile image 💯💯💯💯💯💯💯💯💯💯💯💯💯,False,2015-08-31,1842,1604,,"PUMA Ferrari Sneaker Rosso Corsa - Womens Shoes - https://t.co/xiIQWUTFEj

#COVID-19 #ladies #shoes #skincare #women #stayhome https://t.co/r5Cpz5wMdF",0.0,0.0,1.0,0.0
