,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent,compound,pos,neu,neg
0,1289706375321280513,2020-08-01,https://twitter.com/SallyDeal4/status/1289706375321280513,314,22,93,183,2,en,False,True,False,False,,2,False,817825066993860608,Sally Deal 🇺🇸 Pro-Science/Media Sources Matter,"🌊 Retired nobody, wannabe activist. 🌊 

Follow @IndivisibleVent!  Daughter: @78_MissSunshine
#DemCast #Indivisible

📌I'm SallyDeal4 here & everywhere. 🤷🏻‍♀",False,2017-01-07,36624,25504,USA,"@joncoopertweets Absolutely. If DJT had listened to experts instead of Jared, a simultaneous nationwide response to #Covid could have shortened the duration &amp; saved us a lot of needless suffering, death &amp; economic damage.

Guess what, there's STILL no national plan. This is on DJT. https://t.co/KZ0rUdB5Xn",-0.8126,0.07,0.675,0.255
1,1289702478422765568,2020-08-01,https://twitter.com/deniseshrivell/status/1289702478422765568,209,21,23,101,2,en,False,False,False,False,,0,True,16094885,Denise Shrivell @deniseshrivell@aus.social,"Active #auspol participant, campaigner & commentator. Regular SpinProof live podcaster. Own views frequently expressed.",False,2008-09-02,35469,6832,#Northsydneyvotes,"If the mainstream media, the Federal Govt &amp; Vic Lib Party - took the politics out of this - put health above economy - do you think Victoria would be in a different position with #Covid ? #insiders #auspol",0.4019,0.119,0.881,0.0
2,1289692717975515137,2020-08-01,https://twitter.com/wendydavis/status/1289692717975515137,224,4,49,120,1,en,False,False,False,True,,0,True,355906128,Wendy Davis,PPTV Senior Advisor; https://t.co/Nj0Fm7BrbK and Deeds Not Words founder; former TX state senator;“Bubbie” to granddaughters growing up w fewer rights than I had,False,2011-08-16,193639,1594,"Austin, TX",We’ve seen this trend across the nation and sadly it holds true in Texas too – communities of color are being hit disproportionally hard by #COVID. It’s a stark reminder of the life or death consequences of inequality. #TX21,-0.6486,0.094,0.635,0.271
3,1289688386492481538,2020-08-01,https://twitter.com/DrJasonJohnson/status/1289688386492481538,232,12,19,105,1,en,True,False,False,False,,0,False,50669520,Dr. Jason Johnson,"Prof School of Global Journalism & Communication @morganstateU 
Political Contributor @msnbc 
Contributor @thegrio Host #AWord @slate
@siriusXM
@UVA BA @UNC PhD",False,2009-06-25,280193,2300,"Atlanta, DC, NYC","Is it ""the players need to do better"" 
or maybe 
""We shouldn't be forcing them to play during a #COVID  pandemic where it's impossible to avoid crowded spaces and travel"" 
What a conundrum @MLB 
CC: @ElieNYC 
https://t.co/9eu8TSs5nd",0.4767,0.226,0.681,0.094
4,1289679143903219712,2020-08-01,https://twitter.com/guccikookie95/status/1289679143903219712,81,44,317,1503,10,en,False,True,False,False,,19,True,1211906546948423681,⟭⟬,𝐼 𝓂𝒾𝑔𝒽𝓉 𝓃𝑜𝓉 𝓈𝓅𝑒𝒶𝓀 𝒦𝑜𝓇𝑒𝒶𝓃 𝒷𝓊𝓉 𝓉𝒽𝒾𝓈 𝒾𝓈 𝓊𝓃𝒾𝓋𝑒𝓇𝓈𝒶𝓁🖕🏼,False,2019-12-31,175,425,"Ontario, Canada",A friendly reminder to wear your masks 😷#covid #COVIDIOTS https://t.co/WqT7MOnoOQ,0.4939,0.39,0.61,0.0
5,1289675992957464577,2020-08-01,https://twitter.com/Anna_Soubry/status/1289675992957464577,141,31,183,468,11,en,False,True,False,False,,3,True,326184301,Anna Soubry 🖤🤍🇪🇺🇺🇦🇬🇧,"Views my own. Criminal Barrister. Trustee Doctors In Distress @DoctorsDistress Former MP, Govt Minister, TV presenter & reporter. jon@jonholmesmedia.com",False,2011-06-29,278635,482,East Midlands born & bred,"“Care home testing pledge abandoned”

More Govt incompetence 

#covid #Covid_19 @thesundaytimes #TomorrowsPapersToday https://t.co/C1OmbRhXB0",-0.4767,0.183,0.457,0.36
6,1289673565923491841,2020-08-01,https://twitter.com/FnpAmie/status/1289673565923491841,196,1,7,67,1,en,False,True,False,False,,2,True,1012391945002455042,"Amie Koch, DNP, FNP, ACHPN","Mother, Family Nurse Practitioner. Associate Professor of Nursing. Palliative Care. Activist. 🏳️‍🌈. BLM. ACEs matter. speaking for myself only. she/her.",False,2018-06-28,287,1457,"Durham, NC","In 2015, I was asked at an interview: Where do you see yourself in 5 years?
2020 Me: I was way off. @AcademicChatter #MedBikini #ItsOkayToNotBeOkay #COVID @sarahcpr @nbcsnl https://t.co/am8WeAIiGL",0.0,0.0,1.0,0.0
7,1289670030649487360,2020-08-01,https://twitter.com/WendyMeer11/status/1289670030649487360,278,5,83,117,5,en,False,False,False,True,,1,True,876240395470069760,#FairyGodMother2Reality,The persecution of Reality Leigh Winner is an American travesty. Make your voice heard. Let the Whitehouse know it’s long past time to #PardonRealityWinner,False,2017-06-18,32328,30179,Over the Rainbow,"Please, Chris, will you highlight this on your show? Reality is the ONLY one being punished. All the Presidents Men are Free.

Reality Winner is #Covid+ in a Texas prison. The govt continues to fight her plea for #CompassionateRelease

This medically vulnerable Vet needs voice.",0.25,0.298,0.429,0.273
8,1289668859167830017,2020-08-01,https://twitter.com/oliviakrauth/status/1289668859167830017,175,4,41,180,5,en,True,False,False,False,,0,False,357036849,Olivia Krauth 🐝,politics reporter @courierjournal | best twitter feed in louisville | she/her | cover @jfaugfx.,False,2011-08-17,23213,1067,"Louisville, Ky.","NEW: Three weeks after Gov. Andy Beshear required Kentuckians to wear face masks, the Bluegrass State's #COVID positivity rate is trending downwards. 

https://t.co/BzMQ5vFUkh",0.5106,0.163,0.837,0.0
9,1289664282389446656,2020-08-01,https://twitter.com/RobertCStern/status/1289664282389446656,197,32,339,805,16,en,False,True,False,False,,4,True,16927893,Robert Stern,"American Citizen trying to make sure the right people, the ones that care about safety and all Americans, are in the House and Senate.",False,2008-10-23,9650,10039,"Livingston, NJ","This is a mask.
It prevents the spread of #coronavirus  
This is not a political statement.
It’s a mask.
Please wear a mask.
Pass it on

#COVID #COVID19 #CoronavirusPandemic https://t.co/BgFI5TweUZ",0.3818,0.217,0.783,0.0
10,1289663848396533760,2020-08-01,https://twitter.com/marketingeyeaus/status/1289663848396533760,230,32,45,158,6,en,False,False,False,False,,1,False,29384627,Mellissah Smith | Marketing Eye #AdobeInsider,Mellissah Smith : entrepreneur | marketer | editor | #AImarketing | #AI | Top 100 Influencer | Tech founder | #AdobeInsider | Fan: SAP/Oracle/Mitel/Atlassian,False,2009-04-07,49970,54839,Syd | Bris | Melb | Atl | NY,"There use to be 1 person a week jump in front a train in Melbourne, now there is 9. Watch the number of suicides skyrocket because of Stage 4. More than #Covid . VIC has blood on their hands. They are going too far! @catherine___c",0.1511,0.074,0.926,0.0
