,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent,compound,pos,neu,neg
0,1520909837101674498,2022-05-01,https://twitter.com/BossBlunts1/status/1520909837101674498,209,12,65,268,4,en,False,False,False,True,,6,True,1403201252910059522,The Butcher of Wall Street | Marcel Kalinovic,"Founder & CEO @LitXchangeLLC, Hot Shot Logistics.
Entrepreneur, Investor, Strategist. Tweets are not financial advice nor an offer to buy/hold/sell securities.",False,2021-06-11,38021,7591,"Chicago, IL",The Italian court stated that the experimental #mRNA treatments intended to protect the public from #Covid have been shown to cause “serious or fatal adverse effects.” That makes the mandates unconstitutional.,-0.5719,0.104,0.602,0.293
1,1520891451500081181,2022-05-01,https://twitter.com/DrEllenEaton/status/1520891451500081181,314,3,3,84,0,en,False,True,False,False,,0,True,1048333373314228224,Ellen Eaton,"Infectious Diseases, Clinical research, Boy mom, Happiest when 🏃‍♀️ 🚴‍♀️. #EndAddiction #EndHIV",False,2018-10-05,3995,1973,"Birmingham, AL","Last day w Dr G bf graduation. He &amp; his co-fellows joined @UAB_ID during #COVID. They saw patients &amp; heard stories that will shape their careers. They ran towards the burning building &amp; served our patients well. They are the best of us, &amp; we will miss them #WeAreID 🦠 😷 ❤️‍🩹 https://t.co/qWrwjfIYbd",0.6908,0.181,0.774,0.046
2,1520871008936370177,2022-05-01,https://twitter.com/Tinu/status/1520871008936370177,269,4,172,409,2,en,False,False,False,True,,10,True,6323932,"Tinu - Empress of Twerk, Thirst of My Line",Writer. Speaker. Founder. She/her #TinuSpeaks #DisabledBlackTalk @tinu@mastodon.social: PLEASE SEE LINK FOR HELP,False,2007-05-25,52221,26076,Texas somehow,"Again.

1- vaccines aren't cures. They just assure that you get the ""mildest"" version of the horror story.

2- I was 
masked, 
vaxxed 
isolate for two years AND boosted 
and STILL got #COVID. 

I missed death by seconds &amp; doctors confirm it brought my #cancer back.",-0.9022,0.12,0.489,0.391
3,1520863451706322944,2022-05-01,https://twitter.com/Farmers4Christ/status/1520863451706322944,268,1,5,76,0,en,False,False,False,False,,0,True,765149456,K N O X,,False,2012-08-18,2153,1267,Fiji,#JoshTheGroomer or just commonly known as ‘Josh’ established himself real well when he worked under the famous #SimsTheBarber brand in Suva. At the start of the second wave of #COVID he left Sims to start his own business from home [New Town] so he could take care....,0.2732,0.077,0.923,0.0
4,1520863097161875456,2022-05-01,https://twitter.com/charliesmithvcr/status/1520863097161875456,283,17,14,72,4,en,False,False,False,True,,1,False,18559001,Charlie Smith (Vancouver),Email: charliesmithvancouver@gmail.com. I work @PancouverMedia.    Emails to my old newspaper account will not reach me.,False,2009-01-02,21464,8217,"Vancouver, B.C.","When I saw @KevinFalcon last night on TV, I was surprised by how few @BCLiberals in the room were wearing masks. We can presume they still don't get that #COVID is airborne &amp; presents initially as a respiratory illness, cough, or headache, but can later attack the immune system.",-0.4019,0.129,0.69,0.182
5,1520862360914825216,2022-05-01,https://twitter.com/KoudijsHenk/status/1520862360914825216,276,2,41,110,1,en,True,False,False,True,,1,True,1290031015151439882,Henk Koudijs,,False,2020-08-02,516,0,,"In the Netherlands Freedom of information act documents revealed the Dutch army was spying on Dutch people (#covid dissidents) since #Covid_19. It is forbidden by law to do so. Dutch civil servants discussed at length how they could circumvent the law.
https://t.co/005LssgEsT",0.34,0.135,0.774,0.09
6,1520857759792742404,2022-05-01,https://twitter.com/riverswan/status/1520857759792742404,167,18,6,96,1,en,False,True,False,False,,0,False,18432524,Marcus Swan,International man of mystery. 🇿🇦🇵🇭 🇺🇸🇬🇧,False,2008-12-28,2363,966,"Puerto Princesa, Palawan","8 days after first having symptoms, I’m still positive. Just because the government says it’s fine to go out, doesn’t always mean it is. #covid https://t.co/hC6MyORVW7",0.6597,0.265,0.735,0.0
7,1520852735167545344,2022-05-01,https://twitter.com/timonther6/status/1520852735167545344,197,18,14,175,1,en,False,False,False,False,,0,True,591694952,Tim McCullagh🇦🇫,"Retired Royal Navy Officer, focused on helping Afghans get to safety, develop my political knowledge, Build an app to help refugees and Migrants into NI",False,2012-05-27,3372,2243,"Bangor, Northern Ireland",Good to see @columeastwood recognise @RobinSwannMoH ‘s outstanding delivery during the #covid crisis. A job I’m sure most would have ran to the hills from which he brilliantly embraced.  #UtvDebate,0.8442,0.436,0.429,0.135
8,1520839562611855360,2022-05-01,https://twitter.com/RichardKing633/status/1520839562611855360,124,5,5,130,0,en,False,False,False,False,,0,True,527372536,Richard King,I love the UK+Europe+RoW NOT the EU or NWO. Our freedom is built on British democracy. Don't give it away to EU (or anywhere else) where your vote means nothing,False,2012-03-17,4619,5086,London,"@POLITlCSUK “#BillGates warns 'we've not seen the WORST of #Covid'” ?
... ?
A bit like his #Microsoft operating system then?",-0.5766,0.127,0.557,0.316
9,1520748234645385216,2022-05-01,https://twitter.com/OntHospitalAssn/status/1520748234645385216,288,1,26,79,4,en,False,True,False,False,,1,True,106203727,Ont. Hospital Assoc.,Serving Ontario’s hospitals to build a better health system.,False,2010-01-18,34111,2131,"Ontario, Canada",May 1    - Critical Care Services Ontario is reporting 183 adult #COVID related critical illness (CRCI) patients in ICUs. 86 CRCI patients were ventilated. There were 16 new adult admissions. The 7-day rolling avg. of CRCI patients in ICU is 200. #onpoli #onhealth https://t.co/2aPPgfOp0d,-0.6908,0.08,0.673,0.247
