,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent,compound,pos,neu,neg
0,1576342065817886721,2022-10-01,https://twitter.com/Wendy_Bacon/status/1576342065817886721,227,11,29,91,0,en,False,False,False,False,,1,False,18564887,Wendy Bacon,"Journalist, Researcher, Activist. Past Prof Journalism UTS",False,2009-01-02,26326,4284,Sydney,"I’m worried that if people who can manage to get to work can leave home with #Covid, they won’t report it &amp; we won’t even know where we are with cases. Is this a concern? We do know 1000 people are still in hospital in NSW.",-0.34,0.0,0.861,0.139
1,1576339370042593280,2022-10-01,https://twitter.com/CraigWtweets/status/1576339370042593280,266,4,51,84,3,en,True,False,False,False,,2,False,1033826336,Craig Wallace,Head of Policy at Advocacy for Inclusion. Views here are my personal opinions. RT do not = endorsements. Pronouns - him/disabled person,False,2012-12-25,6959,3205,Canberra,"Labor and Liberal have caved into a small cabal of vested interests, plutocrats, Murdoch media and conspiracy theorists - ordinary people with concerns about #COVID have been ignored and sidelined.  We’ve had enough!  Sign the call to action: https://t.co/gZmcRQfBRM",-0.5255,0.126,0.665,0.21
2,1576334350266011648,2022-10-01,https://twitter.com/myrabatchelder/status/1576334350266011648,257,38,86,607,4,en,False,False,False,False,,12,False,87358629,Myra #KeepMasksInHealthCare,Health Policy & Advocacy. @MandateMasksUS. #LongCOVID 3/2020. #SRHRJ #VaxPlus. @Harvard @SarahLawrence alum. Frmer @NIRHealth @SIECUS & more. She/her,False,2009-11-04,16502,8369,New York ,"It's surreal watching some people in US try to pretend like #COVID never spreads outside, when some other countries actually required masks outside because they knew there was a risk of COVID spread.

American exceptionalism in public health is frustrating.",-0.4404,0.084,0.702,0.214
3,1576325350597877760,2022-10-01,https://twitter.com/marcfriedrich7/status/1576325350597877760,46,58,119,588,15,en,False,True,False,False,,24,False,1027290944524247045,marc friedrich,"6 x Bestsellerautor, Freigeist, Finanzexperte, Speaker, Vordenker, Honorarberater; Economist, 6 x bestselling Author, consultant, Gold #bitcoin silver #uranium",False,2018-08-08,78890,499,Germany,"Remember that?
#covid
 https://t.co/mE9T9bDbDQ",0.0,0.0,1.0,0.0
4,1576323187365015552,2022-10-01,https://twitter.com/Justamelbkid/status/1576323187365015552,301,9,52,189,6,en,False,True,False,False,,4,True,1486309729152692227,🦠Just a Melbourne Kid in Year 12 during Covid 🦠,Just kid from Melbourne sharing my thoughts on school during Covid. 💉💉💉vax’d x3. Contact: justamelbkid@gmail.com #getvaccinated #auspol #covid19 #covid19aus,False,2022-01-26,389,1014,"Melbourne, Victoria, Aus","Hey @AlboMP. Now might be a good time to do what you said you’ll do.

Or are you not on our side either?

To quote yourself “scrapping #COVID disaster payments will leave thousands of Australians who can’t work high and dry”
Don’t abandon us again.
#auspol
📷 Credit: @watinthe_ https://t.co/enN0eT9rkV",0.383,0.212,0.645,0.142
5,1576307989941813248,2022-10-01,https://twitter.com/LongCovidHell/status/1576307989941813248,287,85,1339,3161,198,en,True,False,False,False,,75,True,1225382429080391680,Dame Sa 🐝 3.5%,"Anti Covid and anti Tory. Raising awareness for #LongCovid. I suffered heart, lung & eye damage from a 2020 Covid infection. #FBLC #CleanAir",False,2020-02-06,5177,5464,"London, England","New #COVID rules in Germany amid rising cases:
“FFP2 masks must be worn on trains, in hospitals, nursing homes &amp; doctors’ offices. Before visiting a nursing home or hospital, a negative test must be presented &amp; employees working there must test.”
#covid19 https://t.co/2Prl7Hv7Wa",-0.7096,0.0,0.836,0.164
6,1576271581340278784,2022-10-01,https://twitter.com/PutrinoLab/status/1576271581340278784,254,25,406,1103,26,en,True,False,False,False,,85,True,2584102614,Putrino Lab,We make people (and technology) better at Mount Sinai https://t.co/gcGlf0zp8I Opinions are my own,False,2014-06-23,25006,338,"New York, USA","Let’s say it again for those in the back: the only way to avoid #LongCOVID is to avoid getting #COVID. If @POTUS still wants to declare the pandemic over, then maybe it’s time to declare the new pandemic: the Long COVID pandemic.

https://t.co/usO2DXN8ne",-0.5267,0.0,0.833,0.167
7,1576263737400791040,2022-10-01,https://twitter.com/Trudeaus_Ego/status/1576263737400791040,304,46,288,1051,22,en,False,True,False,False,,4,False,1539947315749916672,Justin Trudeau's Ego,"The egotistical thoughts of Prime Minister Trudeau. Father, husband, Liberal leader, 23rd Prime Minister of Canada, bigot. Parody.",False,2022-06-23,43763,38,"Ottawa, Canada 🇨🇦","Today, Minister of Delays Omar Alghabra suspended #COVID safety measures at Canada's airports.

This is in accordance with the new science, which changed from the old science at exactly midnight last night.

We'll reintroduce measures in the future as needed to combat patriotism. https://t.co/CMgX8yIxNr",-0.1531,0.142,0.698,0.16
8,1576253180245004288,2022-10-01,https://twitter.com/Rpshahmemorial1/status/1576253180245004288,283,37,634,1826,89,en,False,False,False,False,,246,False,1096416028114984960,R P Shah Memorial Trust for Kids & Global Health,"10k Health Care Workers in 40 countries collecting information from the field ,Epidemiologists,  Scientists, #globalpublichealth
Rpshahmemorial1@mstdn.social",False,2019-02-15,3664,4999,Global Networks beyond Dogmas ,"Short 🧵 My pediatrician batchmate always called me a little over concerned about #Covid effects in kids .Normally he picks up my phone in 1st ring BUT today he didn't.  He called a couple of hours later apologizing for the inability - He said &amp; I quote ""I really dont know - Ctd)",-0.4588,0.0,0.875,0.125
9,1576223087699570693,2022-10-01,https://twitter.com/CaulfieldTim/status/1576223087699570693,284,5,21,72,4,en,True,False,False,False,,11,False,407395156,Timothy Caulfield,"Professor of health law and science policy, author, speaker, and TV host. #GoScience #ScienceUpFirst 
Instagram: https://t.co/UBxEKYd6bT?…",False,2011-11-08,87972,5922,"Edmonton, Alberta, Canada","Important piece. Science is hard. Embrace that.

In Defense Of Uncertainty  https://t.co/CgjAn6nHeB by @GidMK

""There are some very certain facts about #Covid, &amp; many things that 2 yrs on we can rely on. There’s also a huge pool of questions that we don’t have good answers to...""",0.4203,0.276,0.552,0.171
