,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent,compound,pos,neu,neg
0,1278463930294288387,2020-07-01,https://twitter.com/courtenaytaylor/status/1278463930294288387,279,4,56,150,1,en,False,False,False,False,,1,True,75193883,Courtenay Taylor,"Actor • Friendbeast • Pro-level Magpie • Ally • Resister • https://t.co/JkxZFs5Ax4
Co-founder: @nerdsvote • Citizen of 🇺🇸🇬🇧 🇦🇺 • she/they",False,2009-09-18,26015,1040,"Los Angeles, CA","Real talk: why wear a 😷if *you* “won’t get” #COVID? When you don’t, others think they don’t have to either. So those *regular humans* get sick, hospitals get full and when your parent has a stroke or your kid has a car accident, there’s no ICU bed for them. Don’t be a  #maskhole",-0.7506,0.0,0.819,0.181
1,1278453450049642496,2020-07-01,https://twitter.com/mjarbo/status/1278453450049642496,280,12,22,89,2,en,False,False,False,False,,0,False,424806929,Matt Jarbo,Host of the Hollywood After Dark Podcast. Former Gubernatorial Candidate California 2003. Says incredibly dumb things.,False,2011-11-30,20851,799,"Washington, USA","My friend is dead because he believed @realDonaldTrump 

He listened to him and thought it was a hoax. He believed him. He didn't listen until it was too late.

I'm trying to hold back my anger. I don't wanna yell or scream.

But PLEASE take precautions. PLEASE wear masks. #covid",-0.5475,0.226,0.463,0.312
2,1278451436519653381,2020-07-01,https://twitter.com/halletecco/status/1278451436519653381,54,0,10,55,3,en,False,True,False,False,,0,False,9128522,"Halle Tecco MBA, MPH",✨Healthcare optimist✨Founder @Rock_Health @NatalistCo @Cofertility 📚Adjunct Prof @Columbia_Biz 💓Board @resolveorg @iaamuseum 💸Angel & LP. 🎙️Podcast host,False,2007-09-27,37850,1498,,The best #COVID PSA I’ve seen. https://t.co/uNTVZ1lwBU,0.6369,0.512,0.488,0.0
3,1278451061481771008,2020-07-01,https://twitter.com/mahama_godwin/status/1278451061481771008,231,28,52,337,11,en,False,True,False,False,,4,True,878013205137772545,Mahama Godwin,"Government & Politics,
a Teacher, a Quantity Surveyor and a PR Person",False,2017-06-22,244,227,"Accra, Ghana","Asamoah Gyan says all is not well in Ghana during @NAkufoAddo regime.
He joins the disappointment by Rev. Charles Agyin Asare and other clergy on Nana Addo's
#COVID-19 actions against churches.

#KickNanaOut https://t.co/HmuqPsSgre",-0.296,0.09,0.769,0.141
4,1278449716628467720,2020-07-01,https://twitter.com/KeithRothfus/status/1278449716628467720,278,8,45,90,4,en,False,False,False,True,,0,False,1155212191,Keith Rothfus,"Thank you for visiting my Twitter account. From 1/3/2013 through 1/3/2019, I was privileged to serve PA’s 12th Congressional District.",False,2013-02-06,10623,1011,"Pittsburgh, PA","Re: the new mask order, Dr. Cyril Wecht pleads for officials to “deal with [#COVID] in an objective way.""

But for the left, nothing's objective, it's all “narrative.""

Wecht, a Dem, says ""Democratic governors…are pushing hard for [restrictions] because it looks bad for Trump.”",-0.5994,0.0,0.841,0.159
5,1278448469955547142,2020-07-01,https://twitter.com/akhan1437/status/1278448469955547142,279,7,99,260,6,en,False,False,False,False,,1,False,1088239118918676480,Adnan Khan,Dad. Filmmaker. Activist. Sharing + creating from my life and prison experiences.,False,2019-01-24,36979,1267,SF + LA,"This is heartbreaking. I’m told the ppl w SEVERE mental illness in San Quentin have at least 8 #COVID cases now.

Aprx 125 live together in dorms. 

I spent 4 years in SQ. I can assure you many of them do not realize they are in prison or can know what 6ft distancing even means.",-0.873,0.06,0.629,0.31
6,1278446430156402689,2020-07-01,https://twitter.com/BrookeBaldwin/status/1278446430156402689,133,63,184,894,20,en,False,False,False,True,,6,True,49204865,Brooke Baldwin,"Truth-teller/Journalist/Bestselling Author, HUDDLE Pivoting from cable news 📺 to… ⚡️⚡️⚡️",False,2009-06-21,371915,2377,"New York, NY",Here’s my sweet friend and #CNN writer @ChelsTheWriter’s plea to please #wearamask. She has 2 baby boys 💙💙 in the NICU during #COVID:,0.8176,0.459,0.541,0.0
7,1278445767649361928,2020-07-01,https://twitter.com/GISH/status/1278445767649361928,307,9,66,349,4,en,True,True,False,False,,1,False,371569278,GISH,GISH (Greatest International Scavenger Hunt) is a global scavenger hunt hosted by @mishacollins. Currently on indefinite hiatus.,False,2011-09-11,101068,93,EVERYWHERE,"650,000 MEALS DONATED! 

Together, you’re putting food on the table for kids going hungry due to #COVID-related school closures. Help us get to ONE MILLION MEALS donated. Every registration, upgrade, &amp; donation helps! https://t.co/WgbyBFYUys

Donate/gift: https://t.co/aVZJ9iF7kI https://t.co/cpEv8YhM8y",0.7081,0.179,0.821,0.0
8,1278444852640915457,2020-07-01,https://twitter.com/Rachaelb20/status/1278444852640915457,274,2,29,104,1,en,False,False,False,False,,1,True,127282345,Rachael Boothroyd,"Journalist, anti-imperialist & TU organiser. Work on  @redfishstream & @venanalysis. Contributing Editor @alboradanet.Former Correspondent at @telesurenglish.",False,2010-03-28,1355,1242,United Kingdom,My partner couldnt be at birth of our baby due to #Covid. He’s seen all her “firsts” so far on video. I can’t help thinking of @StellaMoris1 &amp; wonder how on earth she has endured something this painful for so long. Solidarity. #FreeAssange His incarceration is criminal.,-0.7475,0.067,0.672,0.261
9,1278444570150346758,2020-07-01,https://twitter.com/healthvermont/status/1278444570150346758,272,6,33,127,10,en,True,True,False,False,,2,True,35820178,VT Dept of Health,"Vermont Department of Health news, health alerts, and updates.",False,2009-04-27,10917,592,Vermont,A new report says that #Vermont is one of only 4 states doing enough to suppress the spread of #COVID-19. This means we are reducing new infections and keeping them low enough to safely open public life again. https://t.co/ID2BMFAgmQ #VermontStrong https://t.co/DaZG1Dc1oe,0.2732,0.122,0.798,0.08
