,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent,compound,pos,neu,neg
0,1399873311375446019,2021-06-01,https://twitter.com/ANI/status/1399873311375446019,312,24,258,895,18,en,False,True,False,False,,10,False,355989081,ANI,"Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles https://t.co/eEMPAbAcms",False,2011-08-16,7714414,0,India,"Karnataka: Founder of a school that provides free education &amp; accommodation to underprivileged, orphans &amp; students from Northeast in Shivamogga's Sagar, seeks financial help. 

""Since #COVID hit the country, donations have dwindled. We need support,"" says founder Manjappa (01.06) https://t.co/WxqTr2TWKD",0.8271,0.244,0.756,0.0
1,1399850703749890058,2021-06-01,https://twitter.com/JamaicaGleaner/status/1399850703749890058,239,22,113,114,51,en,False,True,False,False,,5,False,40954616,Jamaica Gleaner,"Jamaica's most trusted news source for 188 years. Where life unfolds. Follow for news, sports, business, lifestyle, entertainment and commentary.",False,2009-05-18,385328,705,Jamaica,"NOW: Prime Minister Andrew Holness announcing new #COVID containment measures. Effective June 3, 2021 to July 1, 2021:
*Weekday curfew will run from 9 pm to 5am.
*Saturday 8pm to Sunday 5am
*Sunday 2pm to Monday 5am https://t.co/H7VX8uyqWj",0.4767,0.097,0.903,0.0
2,1399848692866236419,2021-06-01,https://twitter.com/AlexBerenson/status/1399848692866236419,279,117,1657,4060,98,en,False,False,False,False,,206,False,87679233,Alex Berenson,"Author of Tell Your Children and Pandemia. Back and better than ever. For more information, sign up for my Substack at https://t.co/ZWNQLVYt6l",False,2009-11-05,493396,208,New York,"Meanwhile, the evidence that the mRNA vaccines cause myocarditis keeps piling up. Israel reported today that the risk is 1 in 3000 to 1 in 6000 for young men. By way of comparison, the death risk of #Covid for healthy people under 25 is essentially too low to measure accurately.",-0.7579,0.073,0.65,0.276
3,1399838540205281280,2021-06-01,https://twitter.com/tammybenhaim/status/1399838540205281280,276,10,32,110,4,en,False,True,False,False,,2,True,1015520693457489920,Tammy Ben-Haim,"Consul General of Israel to South India 🇮🇳 🇮🇱. Served Head of Public Diplomacy @IsraelinUSA, Deputy Amb @IsraelinGreece & served in @IsraelinIndia.",False,2018-07-07,9210,702,,"Happy #Pride Month! In #Israel we have been celebrating since 1979. @TelAviv Pride is the largest pride festival in #Asia with over 250,000 participants in 2019! As #COVID restrictions have been lifted, we'll be back in person to party in sunny Israel! https://t.co/afHKCJBgsv",0.9758,0.622,0.378,0.0
4,1399834821610803201,2021-06-01,https://twitter.com/billbowtell/status/1399834821610803201,270,14,43,162,0,en,False,False,False,True,,0,False,332496416,Bill Bowtell AO,"Adjunct Professor UNSW Strategic Health Policy Consultant especially related to global health and development, HIV/Aids prevention and public health.",False,2011-07-09,36455,574,"Sydney, New South Wales",What does it take to have Australian governments dispense with those advisers adamant that aerosol transmission does not spread #covid? And hotel quarantine not working? Australia’s second largest city locked down? Spread into NSW? @normanswan @abc730 @TheTodayShow @smh,-0.3182,0.0,0.913,0.087
5,1399829677188038657,2021-06-01,https://twitter.com/B52Malmet/status/1399829677188038657,276,9,37,159,3,en,True,False,False,False,,0,True,2876041031,Barbara Malmet,"Artist, Activist, TriAthlete, Producer #GetInGoodTrouble🇺🇸",False,2014-11-14,303524,7308,"New York, NY","Shout out to New Yorkers who are vaxxed. Once we were the canary in the #covid coal mine. Yesterday, not a single person was recorded as dying from #coronavirus. It’s not a miracle. It speaks to our determination to get over the virus which got on us.  https://t.co/JAGT2zKrJy",0.7579,0.245,0.755,0.0
6,1399822488763342850,2021-06-01,https://twitter.com/KarlTurnerMP/status/1399822488763342850,280,6,48,140,4,en,False,False,False,False,,0,True,432396682,Karl Turner MP,"East Hull @UKLabour MP. Married to Leanne by choice, Stella’s dad by good fortune. Lawyer by trade. Visiting Fellow @LeedsBeckett",False,2011-12-09,51372,14877,East Hull ,#Covid variant originating in India is now prevalent in UK. It is now the most predominant strain. Why? useless Johnson refused to put India on the red list for weeks on end. Our border policy in England (especially) is failing. Needless sickness and death will result. #ThirdWave,-0.9134,0.0,0.627,0.373
7,1399821152697126918,2021-06-01,https://twitter.com/PatChappatte/status/1399821152697126918,124,3,61,165,4,en,True,True,False,False,,2,True,125349299,Chappatte Cartoons,"Official account (ENG) of Patrick Chappatte, Der Spiegel, NZZ, The Boston Globe, formerly The New York Times. For French, follow @chappatte",False,2010-03-22,25861,0,,"WHO renames the #Covid #variants - © Chappatte in Le Temps, Switzerland &gt; https://t.co/05Z2FkCtIp https://t.co/xJ0eYEiUot",0.2732,0.231,0.769,0.0
8,1399809692646379520,2021-06-01,https://twitter.com/EpiIntelCat/status/1399809692646379520,247,11,1,72,2,en,False,False,False,False,,0,True,822995767,Cat McGillycuddy,"One Health Specialist @UKHSA.
@GHSAgenda Zoonotic Disease Action Package Chair 2023  
Also - Chairperson @Ballymac_gaa Ladies Club
https://t.co/To0MXONkzK…",False,2012-09-14,635,978,"Co. Kerry, Ireland","📢 #PersonalUpdate Today I started a new role in @PHE_uk #GlobalHealthSecurity team as the #OneHealth specialist. Even with the ever present backdrop of devastation that #COVID keeps delivering, it is an exciting time to be working in #globalhealth",0.1027,0.123,0.769,0.108
9,1399802622018740224,2021-06-01,https://twitter.com/DoctorMayJay/status/1399802622018740224,56,4,6,159,0,en,False,False,False,False,,0,False,926063931201916928,Doctor May Jay,In love with the #NHS / #GP / #HealthExpert / Anti-#Racism / Anti-#War / #Socialist / She/Her / #ToriesOut / Supporter of #ImranKhan,False,2017-11-02,24284,6781,United Kingdom,"No #COVID deaths today

And I feel happiness and hope 🙏🏽",0.7579,0.619,0.381,0.0
